	review	pred_polarity	test_polarity	false_positives	false_negatives
16856	i have been on sprintec for a month now and have not had a problem with weight gain but for the first 23 weeks my skin was terrible it cleared up after that however i dont feel hungry as often because i almost constantly feel nauseous and have headaches the most notable side effect is the cramps even though im not on my period i have terrible cramps that makes it feel like i am got to my first week of white pills and no period	0	1	0	1
18518	i was put on yaz for my choice of birth control and mood swings i seriously loved it i felt great lost a ton of weight and my skin was perfect first time in years about 7 months in to taking the pills i ended up very very sick in the hospital my gallbladder ended up shutting down all the bile was backed up and i was taken into surgery very quickly after now i am off of yaz my doctor switched the pill and put me on wellbutrin while my skin is not clear anymore i am feeling much better	0	1	0	1
15046	i was on this pill from age 1721 at first to regulate periods and later for birth control it worked great i tried it after my first child and it worked until after a year when i missed 2 pills i immediately started a light period so i thought i wasnt pregnant and started a new pack the following week however i started bleeding again and bled the whole month but i thought it was my body adjusting to missing those pills finally i tested and i got a   test but it turned out id been miscarrying and that weekend i finished the process so i switched to the shot in between other pregnancies however im about to go on it again because my last pregnancy ended in stillbirth true knot so i dont want anything longacting	0	1	0	1
4391	got my implanon august 2012 at my 6 week check had one period none since i gained a few pounds but its my fault my sex drive has slowed some but other then that its great	0	1	0	1
11387	i got the nexplanon about a month after having my son ive had it since october 2014 for the first 2 years i had littleno sex drive i just started getting it back once my periods started regulating i am expected to get the bc taken out november 2017 but considering getting it taken out soon i bled for the first 45 months sometimes heavy sometimes light i literally wore a pad everyday after 5 months i had no period for a year and a half i only started getting a period in october of 2016 it started out light but it came around every 2830 days i started out just spotting this birth control isnt for everyone but it worked pretty well for me	0	1	0	1
3608	"as with any drug it affects us all differently

been using for 15 months now

it worked fine with my body  

 no acne no weight gain 
 little to no tenderness of breasts beforeduring menstruation 
 never had a pregnancy scare

but after 12 months my moodfeelings became dull and empty i would get depressed here and there then just recently had quotstop feelingquot emotionally nothing really gets to me now and i feel like a lifeless zombie its no good

in addition my sex drive plummeted around the same time too it takes a lot to get me in the mood now just recently reached to the point of not wanting to do it at all with my boyfriend

i will be stopping this bc method trying paraguards iud next i think itd be better"	0	1	0	1
5816	i am 30 my usual period prior to implanon was like clockwork i havent got pregnant since the insertion but i havent stopped bleeding much i stop bleeding 1 week each month  husband amp have sex during the nobleed week so is it the implanons effectiveness or that my husband amp i are rarely having sex due to constant bleeding amp my loss of sex drive  since the insertion irsquom emotional sensitive irritable anxious depressed  a constant state of pms i have gained weight 6 kg the side effects are outweighing it for me amp 11 months on irsquom considering other options irsquom happy i tried it such a high efficacy rating amp no user error its worth a try amp if it works for you great  but beware it might not too	0	1	0	1
9252	im 24 amp been on depo for 7 straight years i got on it young so it wasnt to be used as a contraceptive but to help my very heavy periods i bleed heavily  7 days straight ridiculous cramps and migraines i actually spotted for 3 months straight when i started it i was ready to call it quits when all of a sudden my periods stopped completely after i was elated no more cramps i started to spot around the time for my next shot  for a few years but as of now i never bleed i may get light cramps for a day i never experienced any weight gain or craziness from it however i do now suffer from depression and constant irritability but my life and work is very stressful so i dont feel like its the depo but it could be worsening it	0	1	0	1
12308	okay so im scheduled to get my bc out in january 2016 ive had mine in since march of 2013 i didnt have my period from december of 2013 to october 2015 its great i cant tell weight gain or not because i was a college freshman but my depression and anxiety sky rocketed  i have migraines and headaches and since i have gotten my period again i would bleed for week and half to two weeks and be off for a couple of days and bleed again i saw something on tv and did some research seeing this bc can cause pseudotumor which would explain why i have ringing in the ears hard of hearing vision going bad headaches migraines and such i ignored it because i thought it was side effects  but when i go ill have them check for this	0	1	0	1
12292	ive had this implant for about almost 2 years now when i first got it my periods were constantly on and off but my gynecologist said that was normal i use to have clear skin and let me tell you ever since about a year or so ago this stuff has broken me out so bad i have really bad hormonal acne and its everywhere all over my face i have finally found a face wash that is helping with it but i will continue to struggle with acne i never have before until now for the longest time i want to get it taken out but then my periods would be awful again so i guess i just have to deal with the acne	0	1	0	1
8686	i started taking loryna a year and a half ago it significantly helped my moods and my periods were lighter and a lot less painful i even managed to lose 15 lbs without doing anything after the first three months i noticed that my hair was falling out and it was dry and lifeless it was so bad i had to cut it down from my waist up to my chin after a year of dealing with that i looked online for causes and noticed birth control could cause hair loss so i looked to see if people had similar problems on loryna and they sure did so ive just got it switched hoping for the best now	0	1	0	1
13494	i was put on this after they discovered an ovarian cyst on my right ovary a few months ago  i havent noticed a change in mood or sexual desire too much but ive had such irregular bleeding im not sure if its the pill or the cyst otherwise i have not gained weight though i have had chest pains im only on month two	0	1	0	1
13694	"i have been on pills for years and in 2012 i tried mirena i had cramps and terrible side effects all the time and just had it taken out last month because i have gained around 10lbs in my stomach area i have been on nuvaring for about 2 weeks and so far its way better as soon as mirena was removed my weird stomach pains stopped but im still trying to lose the extra weight 

"	0	1	0	1
14611	i loved this birth control i suffer from polycystic ovarian syndrome on this birth control i lost 60 pounds and i probably would have continued losing the weight i gained from the syndrome if i didnt stop unfortunately insurances dont like covering this which is why i had to stop taking it as i couldnt afford it i hate the new pill im on and might switch up again this patch didnt make me depressed like the pill does i lost acne quickly and my hair lessened in growth the only thing i hated is after you take off the patch you have the square mark from it on you for a couple weeks i recommend 100	0	1	0	1
5738	ive been on lyza for 13 months and my period is so irregular i once didnt get it for 2 months and every month it never comes at the same time and i take the pill at the same time every single day i dont have any other side effects i wish i could just take an estrogen pill again because everything was fine when i took that	0	1	0	1
16912	taken this birth control for 3 weeks now just started the period week with no period my breasts have grown and were extremely sore for about 1 week my face has broken out horribly in the last few days in a matter of hours i usually dont get acne but this pill has caused horrible breakouts all over my face it has also made my face oily i will give this pill another month or so hopefully this side effect will go away	0	1	0	1
17243	i started on sronyx going from ortho tricylen lo which is horrible i felt like death every time i took ortho i had swollen breasts mood swings severe nausea sronyx was a god send i had no symptoms and it cleared up my mild acne my sex drive is back	0	1	0	1
1569	"i tried taking junel fe for a month and it was bad so i got switched to aviane a lower dosage at first it made me lose my appetite but on the second month no side effects at all no weight gain acne or mood swings
i would recommend this birth control to anybody"	0	1	0	1
5804	i had implanon inserted about 45 months ago i had my period twice in one month the first time i got implanon but then completely stopped having my period i also noticed my menstrual migraines no longer came around literally no other side effects	0	1	0	1
8957	i started taking marlissa about 5 months ago and when i first started taking it it took about a month for me to adjust i had mood swings worsened anxiety and depression and i was tired all the time the pros of this pill were decreased acne and my boobs got bigger my period is also now 3 days instead of 7 and i have basically no cramps the reason i started taking the pill was because of my extremely painful cramps and it did its job of taking them away which i am grateful for i have recently realized i have been getting panic attacks a week before my period and i am not sure if it is because of the birth control or just me	0	1	0	1
11449	its been about 1 month since i got nexplanonamp i notice that my hair is thinning out my head in the front is starting to go bald i dont dye my hair or add any chemical to it or even use irons im thinking about removing it	0	1	0	1
13845	"pros less acne birth control easy to use  you dont have to think about it a lot
cons while on the ring i gained 40 lbs developed severe anxiety to the point where i would become so nervous that i would shake  if never experienced anxiety before and began to develop eczema on my face  every time i was sexual my face got very red and splotchy"	0	1	0	1
7609	i typed out a long review and i guess weve got a word limit so i will make this short and sweet i have had liletta since oct 2015 first 3 months  heavy bleeding amp acne nothing i cant deal with however for the past month i have had nampv abd pain and diarrhea only abnormal finding from the doc is a small ovarian cyst unlikely to cause my samps i was referred to a gi specialist but i very strongly believe that my iud is causing this i will be sticking to oral contraceptives from now on	0	1	0	1
5554	i was on the implonon for 3 years it was fantastic i didnt bleed at all did not fall pregnant and it was very cheap to get inserted and removed saveing me money on pads tampons and condoms but i did have a lack of sex drive since having it removed it took 6 weeks to get my period and my sex drive has increased drastically	0	1	0	1
6077	i had implanon put it in october and ive been on my period every day since then up until earlier this month my doctor told me i could expect some irregular periods but didnt think that meant i would bleed for a straight 7 months it wasnt awful no cramping or heavy bleeding just an annoyance more than anything ive been off my period for a couple of weeks now and am hoping it stays like this for the rest of the time im on this	0	1	0	1
5677	ive been on it for a couple months my cycle came 2 weeks early and hasnt stopped ive been bleeding consistently for about 3 weeks ive had a few pimples which is unusual for me my appetite has stayed pretty consistent i havent had access to a scale for a month or more so im not sure if i gained weight but my clothes fit the same and i work out regular so i dont think i have if so i dont notice  if my boyfriend was squeamish about blood i would be hating life right now ive used the nuva ring awhile back i didnt have any bleedingspotting issues but it made me crazy i would cry for hours for no reason i have felt mentally ok so far on lyza but im not sure how long i can take the seemingly eternal cycle	0	1	0	1
2726	i have been on nuvaring for a year now and it is the most effective and worry free method of bc i have ever used i did gain some weight on it but im a stressed out college student while i think the ring is great has had some adverse side effects for me personally i have terrible back pain with my periods even thought they are short lasting 34 days i have such a decreased sex drive and it is so affected and sometimes puts a strain on my relationship i have been with him for 3 years so hes been thru the bc changes and has noticed himselfand the ring has probably made my aniexty worse i did not have anxiety problems until using the ring they are mild episodes but still annoying to have havent gotten pregnant so its good for that	0	1	0	1
274	i have had a paragard iud for 3 years and have had constant bv and odor  i have been treated several times with oral antibiotics and gels  i have bad cramps during my cycle and heavy periods  i also have cramping and bleeding between periods and feel bloated most of the time  i am getting it removed this week	0	1	0	1
7348	to those of you experiencing side effects within the first 3 monthsi would advise you to stay on it and see if the side effects subside for the first 2 months or so i had persistent crying for no reason at all my boyfriend was unbelievably confused but that went away after 2 months also i had terrible painful oozing acne all over my face ever since about 4th grade but after a few months of levora my skin is perfect i have people constantly asking me what my secret is my sex drive has stayed the same i gained 20 lbs almost right away but my pants still fit so its not a major problem for me my only issue is with spotting and breakthrough bleeding going to the doc tomorrow to talk about that	0	1	0	1
959	ive jumped around to many birth control pills through the years  some landed me in the hospital with severe blinding abdominal pain some made me suicidal and some made me nauseous this is the first one that did not do that so i was thrilled it also bettered my severe cystic hormonal acne to only about a blemish or two a month however it absolutely killed every ounce of my sex drive which used to be high and healthy thats been very frustrating otherwise okay pill	0	1	0	1
9509	"i started taking microgestin 120 a year ago after my insurance quit covering ortho tri cyclen lo which i had no issues with ive tried other birth control pills in the past with side effects like acne or headaches and didnt want any of that i told my obgyn just something comparable to ortho tricyclen lo 
i rapidly started gaining weight shortly after starting the pills  up five pants sizes since then with no other changes in lifestyle  i have tried exercising even more and ate relatively healthy before but tried harder on that and portions also but have not lost an ounce my husband has exercised with me and eaten the same meals larger portions and has lost weight so i am thinking it is the microgestin"	0	1	0	1
4254	ive had nexplanon for 18 months and for me its working well  had one period right after insertion and spotted only once in 18 months since  no acne  and my migraines have been much less frequent and less intense since getting nexplanon   however i have gained 18 lbs despite significant reduction in calories and increase in exercise   for that reason im having the nexplanon removed soon and will try skyla instead   if it werent for the weight gain id give it a 10	0	1	0	1
12770	"im on my second month of nexplanon and i think there are a lot of pros and cons i love the fact that i dont have to take a pill every single day and that i am protected as far as pregnancy goes however ive had a lot of the negative side effects im already spotting which is normal but somewhat frustrating ive also gotten more acne since starting it i already have stomach issues but nexplanon has messed with it a little more but the worst part of it is my mood i suffer from general anxiety disorder and have bouts of depression and it seems like since starting its all gotten worse 

however im going to keep using it and work through the stuff because i do feel protected"	0	1	0	1
4843	"i finished up my first pack of generess a week ago and its my first birth control pill i know youre supposed to take it for three months before the side effects go away but i couldnt resist reviewing 

its effectiveim not pregnant and have regular sex however the side effects arent great the 1st week was ok just some loose stool after day 1 by the time i got halfway through the second week i had sometimes heavy spotting that went on for 15 weeks straight im not a  fan of having sex while bleeding so it was frustrating also my moods swing like a pendulum ill go from happy to raging in ten seconds my face breaks out more now and i also find im eating a lot more than usual the side effects are dwindling though so im happy"	0	1	0	1
4186	ive had the implant since january i love it it works well against pregnancy i barely have periods  every now amp again ill have one but not every month only problem i have is the weight ive gained	0	1	0	1
13690	i have been taking this birth control since my senior year in high school i am now in my senior year of college since i been on this medicine people around says i have gotten mean i sleep a lot i have headaches but that is mostly it it works i havent been pregnant and im continuing to use it until i get married	0	1	0	1
3255	i have had issues with birth control pills for about 10 years now constantly changing because my body couldnt tolerate the dosage every side affect you can image ive had i finally changed doctors since my old one basically gave up on me and she realized the very low dose bc were the root cause of the problem  after putting me on this bc i feel like my normal self again and no side affects at all literally life changing hopefully never have to switch again	0	1	0	1
5001	made me moody mid cycle and really pmsy the week before my period i lost my period for a while there and they tried me on this birth control to help it start up again i didnt gain weight until about 6 months of taking it i started to baloon up from 117132lbs im not very tall so it was noticeable it made it hard to lose weight its been a week since ive stopped the birth control and i already feel less hungry and less puffy losing the weight will be no problem now i feel  this compared to others was much better but not for me long term	0	1	0	1
3396	its been really good still i stopped taking the birth control pill i got acne again my period was late by 10 days and it lasted for 3 days only im going to see a gyno again soon because im worry	0	1	0	1
17024	i started taking sprintec because my period were really messed up for my oily skin and for birth control purposes ive been on it for almost three weeks now and the only issues i have been having are more pimples that i have ever had in my life ive been extremely moody my patience tolerance is so short now i blow up about the smallest things and i only used to have these issues right before my period was due or i go from being extremely irritated to sad ive been getting bad cramps for the last couple of days too and im not even on my period and also i am feeling really bloated and i go from not being too hungry to super hungry otherwise i like it a lotim just glad im not feeling nauseous like a lot of girls had on here	0	1	0	1
2901	i started blisovi because junel fe was recalled i agree with the others about extreme breast soreness and nausea during the first few days my first month was tolerable after i got beyond the first week the second month got a little better and i never experienced weight gain acne or mood swings  i dont think lol the pharmacy then switched me to another generic of this form name norethethin bcz blisovi was not available i took that with the same side effects and now im back on blisovi im not happy with all the sudden changes i wish junel fe would come back these are all not the same even though they say they are i get anxiety every time i go to the pharmacy now i never know what im going to get	0	1	0	1
14359	i switched to ocella after taking yaz for 3months i have pcos as well ocella worked wonderfully in clearing my skin and it gave me a 7day period instead of the constant flow that was a relief but i had bad side effects that caused me to ask for a change in medication after 3 or 4 months using it i didnt realize they were connected to birth control at first but now its obvious with timing i get debilitating migraine headaches during the first few days of the placebo week from hormone drop and the week before my period i have severe constipation which affects my body image i feel unattractive it also has me very depressed a week before too and this last month i started spotting 2 weeks in	0	1	0	1
13954	ive been under immense stress and it was throwing my hormones into whack the nuvaring put me back on track i actually have a sex drive for the first time in 3 months	0	1	0	1
9373	ive been on this medicine for 2 years now and have not had any negative side effects for those of you reading this you shouldnt let somebody elses review determine what her or not you take this medicine that should be decided after a long talk between you and your doctor every bodys body is different so these reviews can not give a completely accurate description of whats going to happen to your body im my experience i had irregular bleeding for about 4 months but that is the time it took my body to adjust to the medication if you have irregular or constant bleeding for more than six months which is two cycles of the medication then you may want to talk to your doctor because the medication might not be the right one for you	0	1	0	1
2701	i was on loestrin for about a year and was always concerned about not having a period  my husband and i tried just using condoms for a while but after a few months i decided i needed to go back on some form of oral birth control  my doctor suggested trinessa which has a higher dose of hormones so i will have my period each month  after only a month of that i have noticed extreme anxiety and mood swings random spotting loss of libido and nausea  i know it takes a while to get into my system but ive already gained 10 pounds next month ill be switching back to loestrin i had no side effects and no weight gain when taking it other than not having a period after being assured by my doctor it is safe and normal ill go back to loestrin	0	1	0	1
7811	i started off on microgestin fe  120  and i was fine dealing with side effects such as minor anxiety headaches bloating mood swings increased appetite mind fog assuming it would go away and it was normal until week 2 then it got so bad i couldnt handle it or wait it out anymore i had a panic attack and anxiety so bad i immediately quit right after i was fine my body went back to normal then i started lo loestrin fe and i still feel normal no bloating no anxiety no mood swings my boobs did get bigger and i have a bit more energy than normal  i was worried all birth control would make me feel as the first one did but with doing research  i found the perfect one for me	0	1	0	1
2819	i am 21 years old i was first put on microgestion at the age of 15 my freshmen year of high school because my anxiety was so bad when i graduated high school 4 years later i tried another pill made me gain weight nuva ring made me nauseous every single day for 3 months then another pill then i figured id just go for the iud worst decision i ever made getting it inserted was the most painful thing ive ever experienced and for 3 days after i literally had quotlabor painsquot i stayed with it for 6 months and completely lost my sex drive and when i got it removed i had my period for 3 weeks i went back to microgestion last week and its the best decision for me and ive never had a single problem or scare i love it	0	1	0	1
17381	ive been taking this birth control to help with ovarian cysts it has helped  but im am experiencing bad stomach issues such as nausea stomach pain and throwing up does it ever end ugh 	0	1	0	1
2239	i had no complications with this birth control other than minor nausea in the mornings if i missed one and took it too close to another one in the same day i would be throwing up i probably needed a lower dosage i did quit for other personal reasons about 2 months ago and have had anxiety ive been fearful scared depressed and feeling really weird and its not me i feel i cant control it and really believe it to be the birth control since my hormones are unbalanced now ive read from other woman that it gets better after a few months and i so hope that is true im debating if i want to go back on it to regulate my hormones and period because since its been some time i dont want to get sick	0	1	0	1
890	i absolutely hate this thing i got it implanted at the end of december thinking it would be a great alternative to the pill after the first month of january it has prevent pregnancy but  ive had  a period everyday since january 28 ive also experienced severe depression and mood swings i will be getting this thing out asap i feel like my mood changes are on a downward spiral	0	1	0	1
1692	i got nexplanon on jan 8 2015 and at first i thought it was great didnt have a period the first month next month bleed for two weeks no cramps or anything when march came my period came on and lasted longer than usual so i thought ok maybe its changing because the symptoms are irregular well its may 8 and my period has been on nonstop my body aches muscles hurt everywhere acne is a little more than before cravings are crazy but i have no weight gain or weight loss thank the lord but nexplanon acts different in anyone who gets it i do consider getting it though if you forget to take your pills and if your sexually active	0	1	0	1
13637	"i had been on the combined oral pill for many years and had tried many different kinds i have experience every kind of mood swing possible severe cramping and abdominal pain headaches nausea heartburn moodiness and had severe irritability and uncontrollable bursts of tears before and during my period as well as a decrease in libido i felt out of control
i went to the doctor she told me i was experiencing pmdd which is much worse than pms she put me on norabe since it only has a synthetic progesterone and no synthetic estrogen which apparently increase all of the craziness
only taken for short time but better already i have more control of my emotions and my libido is back in overdrive breast are tender though"	0	1	0	1
13553	"i have been taking norabe for a year now and have noticed the following side effects
1 i never knew when i will have my period on this birth control it seems to be every 3 months 
2 i have gained about 10 pounds even though i have maintained my normal level of physical activity and diet before starting bc i have maintained the same weight for a number of years and so the weight gain is not welcome
3 i have experienced minor vision problems mostly my eye sight is blurry and sometimes i have difficulty focusing 
4 my breasts have increased in size probably due to the weight gain though i can not really complain about the larger breasts they are fairly tender sometimes uncomfortably so"	0	1	0	1
5889	ive been on the ring for almost two years and i am ready to switch it works great for the whole quotnot getting pregnantquot thing but my acne is the worst its ever been and my migraines are hell theyre predictable at least ive been getting them due to estrogen withdrawal so they occur within days recently only 1 day after i take the ring out and last 3 days but theyve been getting worse and worse every single month i cant do this anymore anything is better than waking up hourly to dry heave while in severe pain my most recent and worst episode to date i do recommend it but not for longer than a year	0	1	0	1
13972	ive been on the nuva ring for about 3 years now i have had no problems except i literally have no sex drive anymore which really sucks i constantly feel bad for my boyfriend of 4 years because i just have no desire for it at all which makes sex painful because i am not wet enough this is unfortunate because i love every thing about the nuva ring besides that one issue however i am still probably going to switch to something else because that is a big factor for me	0	1	0	1
13297	i started the nexplanon november of 2013 from there my period was crazy and out of control i started getting acne and my sex drive was down to the ground i havent had sexual intercourse in months because of the prolong period and no sex drive other than that i love that you dont have to worry about taking it everyday and that i didnt gain weight i had to get it taken out after 6 months which is today couldnt take it anymore	0	1	0	1
15730	im 29 and have been on safyral for 3 months now for irregular bleeding i have breast tenderness bad cramps acne and i am also very moody my anxiety level has raised a little and the bleeding is heavier than normal this is also my first time ever taking the pill this is my last pack im taking	0	1	0	1
6615	ive written a review 2 months ago and things have changed a little im 18 years old and ive been on this bc for almost 4 months the first and second month and a half i was experiencing bloating nausea and pelvic cramps i also felt a little depressed and down i spotted in the third week of the pack and got my period on the placebo week in my third pack i spotted and only had my period for about 3 days when i normally have it for 5 i also had a yeast infection and a uti 2 weeks later now im on my third week of my fourth pack and ive been experiencing pelvic cramps for a week i havent spotted yet  my nipples started to feel sore too which was strange because it never happened since i started takin the birth control	0	1	0	1
8255	i was on lo loestrin fe for 4 months during that time my hair started falling off dramaticallyi didnt get pregnant so it served its purpose but i had to stop taking it because i was literally going bald i noticed hair loss is not noted as a side effect but its been 1 month since i stopped taking lo loestrin fe and my hair has been growing back and it hasnt been falling off anymore	0	1	0	1
17553	good for preventing pregnancy and clearing up skin but it does make some women gain water weight i gained 20 lbs on it and rapidly lost it in a month when i switched to another brand so make sure you notice how it affects your body while on it to me the weight gain was not worth it	0	1	0	1
4511	i took sprintec for 4 months and it was a fine and dandy birth control for pain with cramps but i couldnt take the cystic acne it brought on i never had acne before the tenderness in the breasts was also quite bothersome other than that good pill but too much acne	0	1	0	1
1668	"i got nexplanon in 1114 its been a few months amp it works great no pregnancy scares amp no loss of sex drive unfortunately side effects are heavily weighing on me i have been so depressed ever since i got it i dont feel like doing anything but cry i have intense mood swings where within 5 minutes ill change from excited to hating everything for no reason its even taking a toll on my relationship im thinking a about removing it in a few months if my mental state isnt better if you are already depressed do not get it
ps lots of breakouts to be had amp depigmentation on skin"	0	1	0	1
1857	i got the nexplanon in march of 2015 so far its been good never had any problem bleeding wise but i have developed severe anxiety and depression and im always tired but when i close my eyes my anxiety kicks in and i cant sleep and ive had horrible mood swings the littlest things set me off	0	1	0	1
3851	i love apri i tried another birth control and it made me so depressed but on apri i feel just fine the only problem is that in 18 months on the pill i have gained about 20 pounds with very little change in my diet and exercise it is so hard to lose weight on apri	0	1	0	1
12793	i got the implant put in the beginning of february this year 2015 i am 18 years old weighed approx 125 before and after almost four months later height is 53 and before i had the implant i was on a birth control they set me up with that was supposed to be closest to the hormones in nexplanon only an oral version that was the worst three months of birth control ever heavy period every other week morning sickness constant tricking of my bodys senses with this implant life has been great period stopped that month and have only spotted once just recently mood swings are minimal if not nonexistent feel more laid back than usual and have an appetite for food and my boyfriend which is more than i could ask for  recommend 	0	1	0	1
1664	i have endometriosis and was put on camrese so i could have less periods and hopefully lessen the severity of cramps and pain  the 1st 6 months were rough with spotting almost every other week and a 2 week long period weeks 89 but once i started the 3rd pack symptoms resided and improved  however in january insurance decided to switch me from camrese to amethia  i have since gained 20 pounds and am very moody  my acne has stayed fairly clear though and cramps and pain are still managed better than they were with onemonth bc pills	0	1	0	1
10244	i used mirena for 8 months it worked well as birth control but caused me to have 2 week periods and also some minor hair loss and bloating i liked not having to remember taking a pill but couldnt tolerate the very long periods my advice is just give it the 6 months to regulate like your doctor says and see how it goes for you	0	1	0	1
3753	after i noticed my levora birth control was no longer helping my face stay clear of pmsrelated acne among other symptoms i asked my doctor to switch me to a new birth control she gave me ortho tricyclen lo i just started my second month on february 21st during the week of my period my period came as a surprise because i had absolutely no pms symptoms no breaking out no migraines and no cramps i have not experienced any side effects with this birth control either my doctor made an excellent choice for me i hope my second month will be just as successful	0	1	0	1
12831	i was put on nexplanon in may of 2015 iv had it for almost a year let me say im so ready to get it taken out iv gained weight i have really bad mood swings i have bad cramps in my stomach i have cravings my breast enlarged big time and it makes my arm hurt i cant even use my arm for long time and its killing me i cant even bench or do push ups and my arm hurts sometimes it aggravates me and feels like its poking me ive had nothing but trouble since ive got this thing	0	1	0	1
1729	trivora was very effective in preventing pregnancy however almost immediately after i began pack 1 i experienced yeast infections due to the high levels of hormones the symptoms went away once i took some over the counter creams im currently on the end of pack 3 and im getting off of this pill because ive experienced bloating stomach cramps and really really bad gas ive never had a gas problem until i began trivora so this gas cramping occurs during random times daily and its a problem so i cant wait to try something different	0	1	0	1
8512	while it does prevent pregnancy it has many negative side effects i experienced weight gain weight that wont go away no matter how much exercise i do frequent acne break outs and negative mood however it does what its supposed to do and keeps my period very regular i plan on continuing my use of chatel just because its my only option and it was free from planned parenthood	0	1	0	1
1644	before taking aubra my doctor had me on gildess fe 120 and that was probably the worst pill i could have ever taken at first gildess cleared my acne but it gave me severe mood swings along with constant headaches i also had some spotting in between periods and i gained some weight as well after the 2nd month my acne got worse and that was the last straw for me to go and switch pills ive been taking aubra for about a little over a month and i absolutely love it the constant headaches are gone my period lasts about 4 days no mood swings whatsoever and my acne is fairly mild plus in addition to all that i havent gained weight since ive been on it	0	1	0	1
15736	my experience with safyral had been an overall good one but it didnt start out that way  during the first month all through the second month i had horrible mood swings borderline depression it felt like  but after the second month it went away i started feeling better ive had no acne no weight gain lighter flows so i guess this pill is different for everyone based on the other reviews but this is a great one for me and i plan to keep using it for a long time	0	1	0	1
319	been on this birth control for 3 weeks and ive had acne on my chin like i havent had in years and i am constantly starving to the point of sickness as well as extremely fatigued this is terrible going to give it another month to see if it levels out but i highly doubt it will	0	1	0	1
2156	i had my implant for two years just had it removed couldnt take it anymore it made me feel awful i constantly was buying tampons liners and pads all i done was bleed i felt bloated all the time and stayed tired all i wanted to do is sleep also was not sexually active at all also horrible back pain and gained almost 40 pounds but since i had it removed within a week and a half lost 8 pounds and feel way better not tired at all and sexually active again i wouldnt recommend this for anyone	0	1	0	1
18345	ive been on this for almost two months now and in my short experience it has done wonders  my old periods would cause severe cramps nausea vomiting periods lasting up to 16 days and horrible mood swings  for roughly the two weeks around my period i was so sad and honestly thought there was something wrong with me  but now my periods so far are short almost painless and no vomiting  my mood swings have toned down so much i forgot what it was like to be this calm  the only issue i find is i have gained fat but not weight as ive eaten more so that really is my own fault  and i have very tender dense sore breasts that i cant sleep on my stomach anymore  but this definitely isnt as bad as how i used to be so very good	0	1	0	1
10354	"i had horrible pain for 1 week out of every month and was in and out of the hospital trying to figure out what was causing the pain then my obgyn recommend i get the iud
i am on my second one no more periods and no more pain every month knock on wood"	0	1	0	1
14927	i went on for acne and im not really sure if it ultimately helped with that since i began accutane a few months later however i didnt notice any changes in my mood weight gain cramping i had irregular periods before so it was nice to finally have them on a schedule on ortho tricyclen lo my periods lasted for approximately 6 days but after the first 23 days it was light i ultimately decided to stop because i think it may be affecting my sex life 	0	1	0	1
169	after significant weight gain on depo and the implant i told my doctor how im sensitive to hormones more specifically  progesterone so this pill is considered low dose and is a mixture of progesterone and estrogen i decided tried it love the perks of clear skin and 15 pounds down in 5 months cons nausea after placebo week dark inner thighs mild depression and random head aches although i cant say there is a direct correlation between depression head aches and the pill open to try extra low dose and see how it works for me positives out weight negatives at this point	0	1	0	1
2848	ive been on this pill almost 8 months and i have to say i also have mixed reviews i havent gotten pregnant so it has proven effective in that sense ive also gained weight experienced the migraines and nausea others have mentioned now have lighter periods and get frequent bacterial vaginosis it is definitely as bad as it sounds ive also had some trouble with moisture down there during sex being that my cycle was irregular before i wanted something to prevent pregnancy but also allows for a monthly menstrual cycle this was more than i bargained for i think im going to stop taking the pill and look into other options 	0	1	0	1
3459	i have had this in for about 25 years it works in that i have not gotten pregnant  i have a very light period for 12 weeks every month or so  sometimes 6 weeks in between periods  sometimes only 2 weeks its very unpredictable can ruin a lot of underclothes also i cannot get back to my prebirth control weight i used to weigh an athletic 145 with a diet of whatever i felt like eating and exercise 4 days a week  maybe its age but now 25 years later i can exercise 6 days a week for  twice as long and watch what i eat and am stuck at 154	0	1	0	1
11096	i agree with rebecca so far no pregnancy and i hope it continues but i have been on the pill for 10 months and my period is still messed up ive been on it for over a week now itll come a week early then a couple days later i was really moody but its gotten better i was going to switch birth control methods but am very relieved that someone else is having the same problem	0	1	0	1
11798	i had this birth control for about a year now at first i didnt have my period for 6 months now i have bleeding almost everyday my period last up to 2 weeks i gained a lot of weight and i cant seem to lose it no matter how hard i try i love that this birth control is good and it works but there is a lot of bad in it it causes mood swings a lot of bleeding i just dont know if this is for me i had the iud before this that was a nightmare now i just gotta see what other birth control i could try that wont be making it take a pill everyday	0	1	0	1
11994	i got my nexplanon in march of 2014 so ive had it a year now and i bled for about 3 weeks but it was light and i have an actual period sometimes i like it for the most part mine still hurts and tingles sometimes but its all good	0	1	0	1
10001	i started my very 1st birth control after i had my daughter my dr had perscribed minastrin 24 fe to me and it worked amazingly at first i hated chewing it but im used to it now 4 months in my periods are only 46 days and are very light i am so happy with this borth control and wouldnt even think about switching it out you ladies need to get past the 1st three months and youll be good to go	0	1	0	1
3820	was on it for about a year and 2 months experienced no weight gain or mood swings my acne was not severe by any means but it did flare the first month i started taking lowogestrel which went away the next month still get occasional pimples closer to my period had to switch because after about 1112 months i started spotting during the active pills which turned into full blown periods that would last for 2 weeks tried to ride it out because my doctor suggested it might be a hiccup but it continued for two more months was bummed because i loved this birth control	0	1	0	1
