	review	pred_polarity	test_polarity	false_positives	false_negatives
8092	this is the first time being on birth control ive been on the pill for 3 months i am 52 and i was 130lbs before now im 150lbs i dont have mood swings and my sex drive is still pretty high and my skin looks amazing  overall the pill does its job	1	0	1	0
17269	i have been on sronyx for 5 months now i had mirena previously which was a nightmare but thats another story since i started this pill ive had no problems or sideeffects until recently i am now constantly bloated abdominal pain which varies upset stomach and white vaginal discharge i have no idea what has brought upon these symptoms but it is quite annoying i have taken a pregnancy test just to rule out causes and test was negative overall this medication does serve its purpose and if no further problems i will continue to use it	1	0	1	0
3486	"well this did what it was supposed to do until it didnt started in june of last year and i never had any bad side effects except maybe mood swings it helped regulate my period to where i got it at almost the same time every month and my period wasnt as bad as it used to be
i took this pill everyday if i ever missed it it was only once not multiple times in a row and i didnt miss it frequently i probably only missed a pill three times from june last year to this march and i also took it at the same time and i still got pregnant on it"	1	0	1	0
5749	ive been on implanon 2 yrs this month got it 6 weeks after giving birthonly reason i havent had it taken out is because i dont want to get pregnant and im not sure what other birth control would be best for meive tried the pills before and immediately broke out in hives but since being on implanon my periods are way heavierperiods before implanon were 34 days now it comes and goes when it feels likealways have random spotting sometimes for a whole months my painful cramps turned into contracionsmood changes everyday for no reason and i have a very very low sex drive which was never the case before this no weight gain which i was hoping for randomly get nauseous im ready to get it taken outthinking about going on the shot	1	0	1	0
5221	ive had implanon for 9 months now and have considered taking it out a couple times i do think you should do your research before deciding everyone reacts differently but ive had several inconvenient side effects i rarely bleed and if i do its only for a couple of days and very light but thats a plus ive always had migraines so its hard to say which ones are caused by the implanon but i do see an increase in them and consistency although they dont always last too long and not always as intense i do experience horrible cramps though which i never had before the implanon and mood swings accompanied by a bit of depression im keeping it in until the 3 years have past but im not sure if i will get another one	1	0	1	0
6538	i have been on this medication for about 5 to 6 months and it works great for birth control even if you miss a pill or too by a little bit youre still protected and it doesnt effect your period but ever since i got on the pill im not myself im constantly depressed and get bad mood swings and my i have literally no sexdrive what so ever	1	0	1	0
16126	i got my skyla placed in march 2015  im 21 and never had kids the insertion was terribly painful and i stayed in pain for about 3 or 4 days ive bledspotted for most days out of the month since i got it put in ive gained a lot of weight with this iud and my acne has gotten a lot worse i went to my doctor about my bleeding and after looking at it he said that everything was fine and there was nothing that he could do to stop the bleedingspotting and i would have to deal with it until it went away on its own i would get this removed early but because of how painful it was to get it inserted im terrified that its going to hurt just as bad as far as keeping me from getting pregnant its 100 effective i wouldnt recommend	1	0	1	0
7168	i got skyla inserted march 15th which was the 5th day of my period it was suggested i get it inserted while on my cycle due to the fact that ive never had children and during your cycle your cervix is supposed to open up some insertion hurt like hell i groaned in pain that was the absolute worst pain ive experienced ive had my nipples pierced and a foot tattoo which are pretty painful but the insertion tops that i got so hot afterwards and light headed i had to sit there for a minute while the nurse got me water havent had any side effects besides constant spotting like i havent stopped bleeding since the insertion its march 25th so ive had additional bleeding for a week and half going on two weeks i hope it stops soon	1	0	1	0
16985	im 21 and this is my very first time being on any kind of bc so i was extremly nervous i did tons of research on many different brands of pills and finally came across ortho cyclen which had wonderful reviews i asked my doctor specifically for the ortho cyclen brand pill i went to the pharmacy to pick up my rx and ended up getting sprintec the generic brand i was told it was the same ingredients as ortho whatever   this week marks my first month on sprintec and the first week was rough nausea and vomiting every morning disorientation fatigue  huge loss of apetite which is not good in my case being that i was 105lbs when i started  i have to force myself to eat now loss of apetite is the only side effect i cant deal with	1	0	1	0
13191	i started nexplanon may 2016 and i had my period very light for around 3 months then it settled and completely stopped since november ive had very irregular periods as i started to bleed after sex so i checked for stis and all okay i had no weight gain but experienced very depressed mood and the constant on and off bleeding i couldnt cope with nexplanon awful drug and its a foreign object that i should of not put in my body i had pregnancy symptoms on nexplanon including nausea in the mornings awful would recommend it to anyone	1	0	1	0
5319	im 19 no kids and never pregnant i went in and talked to my ob about a new birth control because i get so busy i forget to take the pill but also because my period is extremely heavy my ob inserted skyla the 23rd of april the pain was bad i took a 800mg pain pill but it still hurt it hurt after but i took a hot bath to help my body relax which helped the cramps i started bleeding the thursday after i got it inserted and im going on seven weeks of it i just had a check up so she could look at the strings and she said that i have 36 months of possible bleeding i do have to say though that this bleeding is heavy but no where near as hard as i was before so i guess thats good hoping the bleeding stops soon	1	0	1	0
5807	ive been on seasonique for 3 weeks now i switched because the 4 period a year thing got me interested ive notice weight gain ive been eating the same more acne i drink lots of water and ive been way more emotional since i have been in a long time ill be calling this week to switch back to my old pill	1	0	1	0
665	"got skyla around 4 months ago pills made me really emotional didnt read the horror stories but knew in general what im getting myself into as everyone else i was told there will be spotting and cramps but they will stop well for some they do and for me they didnt i was able to walk home after insertion but my husband took me back to my provider after 3 hours of screaming in pain they sent me back to drink a glass of wine spent the month after either taking painkillers or drinking wine in bed because the cramps made me unable to stand or walk after 4 months im still randomly getting severe cramps that force me to lie down 

could be that i have a small cervix but im considering having my skyla removed"	1	0	1	0
6404	this birth control made me gain weight and has given me some major mood swings with in an hour i go through 3 different types of emotions	1	0	1	0
4229	i have implanon since june 2010 you really dont get pregnant because you dont have sex since i got it its been terrible the first month i had all the side effects and had my period for a month then it stopped so i was very happy well it didnt last long because i had it again the next day for 2 week then it went away for 2 days and had it again for 3 weeks and so on my doctor told me it might take 8 month to adjust 	1	0	1	0
5225	"i had implanon inserted in march 2008 about 6 weeks after my sons birth
 periods are very infrequent i skip 36 months at a time
 periods last 46 weeks as opposed to my normal 46 days
 weight gain i weigh as much today as the day i walked into the hospital to deliver my son
 mood swings im nearly as emotional as during pregnancy
 dizziness i get light headeddizzy quite often 

i loved the convenience but the side effects have become too much for me  im getting it removed this week"	1	0	1	0
3134	i have been using loestrin 24 fe for 7 months i love the fact that my periods are a lot lighter because lord knows i had the longest most painful periods ever my breasts have grown a whole cup size and they feel as though they might keep growing i love the weight in my breasts but i have gained 5 pounds and i eat the same if not better than before i got on the pill and i exercise just as much so im considering stopping the pill and switching to another method of birth control because weight gain and me do not mix well i have had a large amount of spot bleeding it has decreased as the months have gone on other than the weight gain this pill has been my best fiend so if it doesnt seem to make you gain weight i would say it is the best	1	0	1	0
13674	ive started this birth control and its been shy of a month for me i did experience nauseousness for the first week then it went away i hardly had an appetite as well however i noticed large amounts of hair shedding after i showered each time and my hair is noticeable feeling thinner than ever before very depressing i had to completely stop taking it	1	0	1	0
6886	let me start about the insertion of the iud its not just a small pinch especially if your cervical is small like mine it will hurt and after the pain is terrible bad cramping  after during my six week follow up i was scared to use a tampon because i was scared it was going to touch the string  how ever sex my sex drive decreased before i would be crazy now im just okay but scared to be rough because im still afraid he was going to touch it  and a lot of out the blew spotting and period  the cramping pain level is 810 depending on you  but its go away come back five minutes later worse than before i do not recommend you to get it terrible  i would rather have weight gain vs periods and weeks of spotting terrible cramps 	1	0	1	0
8486	"when i originally took microgestin 120 by watson it was amazing particularly after the first couple of months of taking when my body got use to it my breasts went up a cup size amp there were little to no side effects lighter periods no pregnancy win

then after almost two years a dark cloud called actavis became the new manufacturer and shattered my love for microgestin something changed in the formula because i was suddenly sick during the first week of each new pack to the point that id throw up at times random cramping gained about a pd a week  not a deal breaker but still sucks heavy exhausting 23 day periods two side effects worsened over time melasma and mood swings needless to say its goodbye time beware"	1	0	1	0
8141	i was on lo loestrin fe for almost 2 years and they were the worst years of my life first of all my periods completely stopped as far as bleeding went no bleeding but i experienced all the other effects of a period such as bloating cramps pms the couple times i actually had my period while on this pill i had yeast infectionlike symptoms to which my gynecologist said was normal and horrendous cramping also before lo loestrin i never experienced pms and after it i did i will start taytulla so i hope this one works better	1	0	1	0
9002	its my first time taking birth control decided to go with the shot i did a lil research and wished i saw this soonerabout 95 of the women who tried this shot had terrible experiences ive started depo about a month ago and everything was finei am now in my 2nd month and received my first period i have been bleeding for almost a week my cycle is normally 6 days so i figured it is normal but after reading these reviews im a lil scared and have decided to discontinue the shot hopefully i do not have the horrible experience that most of these women had 	1	0	1	0
1588	"i have been taking this since july of this year i just finished my first pack and started my second  i dont know if its just coincidence or not but i havent liked the side effects i have experienced

1  weight gain  overeating
2 constant spotting  daily for over a month
3 more irregular than i was before
4 i keep getting bacterial infections  i have not had any problems with infections at all until i started taking this"	1	0	1	0
10126	i had mirena put in about a week ago amp it by far the most excruciating pain ive ever felt im missing some of my left leg due to a motorcycle accident so believe me when i say i know pain the insertion was worse than any of my surgeries i had to make my obgyn stop bc the pain amp discomfort made me so light headed amp sick to my stomach the pain amp cramping for the first 2 days after made it impossible to move amp now a week later i still have bad discomfort amp spotting ive noticed an increase in appetite amp acne on my face that i never had problems with before i had mirena placed as an option to help my severe bipolar mood swings but i think this may not have been the right option for me im giving it a few more days to change my mind	1	0	1	0
6704	insertion process was extremely painful broken many bones and this tops the charts it was the last day of my period and i had even taken 800mg of ibuprofen beforehand np also put lidocaine on my cervix prior to insertion drove home after appnt without much discomfort light cramping and lethargic the rest of the day and went to bed early woke up 2 hrs later with excruciating cramps and could not sleep the rest of the night little to no side effects 2 wks following at which time i started my period again cramping became more severe and bleeding proceeded for 10 days with sharp stabbing pain in cervix like insertion pain couldnt take the pain after 1 wk of persistent symptoms and had iud removed also gained 8 lbs in lt3 wks	1	0	1	0
8398	was put on this pill after i came off microgynon after 5 years as it made me insane ive been on loestrin for 3 months and will be changing as soon as i can i have been having the most severe nightmares on this pill and i am woken up every night in a tizz also my boobs have grown a cup size which is good but i have also gained weight and cant seem to shift it feel constantly fat also all my life i have had essentially perfect skin but since being on this pill my skin is constantly greasy which has resulted into spots on the plus side mood is generally good and no pregnancys but the nightmares are too big of a deal to carry on	1	0	1	0
9278	i was on depo for about 5 years my period would immediatly stop everytime i took the shot that is the only positive aside from that i gained about 30 pounds from the shot thank god i was really small when i got on it  and my fat is in the quot rightquot places however it doesnt change the fact that this is something that should not be on the market doctors will tell you that it is your diet that is causing the weight gain however my diet is the same as it was years ago i decided to get off the shot  as getting a period is a part of woman hood and not enough of a reason to keep injecting something that awful in my body i have been off about 6 months now thankfully my periods are regular now but i plan to see a dietician soon	1	0	1	0
3581	ive been on this pill for over a year i like it it cleared my acne i did gain weight tho kinda having a hard time losing it too and the mood swings are crazy like the first 10 white pills im the most emotional and when i start my period i actually feel normal but im will to stick to it cause my acne was just so bad and this pill cleared me up so i really dont mind the side affects	1	0	1	0
12530	update got my implant removed this morning planned parenthood rocks super fast and courteous im so excited to be free i will never get that implant again	1	0	1	0
5610	i had the implanon for almost a year i never stopped bleeding the entire time prior to the implanon i was getting the depo provera shot i had been getting that for 3 years and never stopped bleeding on that either that was the only negative side effect for me unfortunately bleeding nonstop for a year is pretty bad almost defeats the purpose of birth control i gave it a 2 because i like that i didnt have to worry at all about it it was in and i didnt have to remember to take a pill or change anything my doctor says if you want to try the implanon try the depo provera shot first and if you bleed constantly on that dont switch to implanon if you do good on depo provera shot the implanon will most likely work for you as well	1	0	1	0
880	ive been on apri for 3 months my periods are regular but i get horrible cramps backaches and bloating my weight stayed the same and my acne cleared up though	1	0	1	0
7869	this birth control failed and i am due in may do not take this birth control as it leads to childbirth and mood swings i hope this helps	1	0	1	0
10671	i have had mirena in for a little over 7 months i love it for the fact i have not had a period for the entire time just a little spotting for about 3 weeks after insertion but i cramp pretty often still but at my checkup the doctor told me if i could just make it through the first 6 months i would be good to go but im still hurting pretty bad i hate to keep taking medicine because i know its not good for my body i am tired of cramping all the time because at times its so bad i feel like curling up in a ball and sleeping all day 	1	0	1	0
3053	i use to be on gildess for years and never had a problem with it  when they discontinued  it i was prescribed blisovi when i first got my period i had insane headaches and thought i just needed to adapt to the pill my periods on gildess lasted like 34 days now on blisovi the last over a week and are heavy  in 2 months i have gained over 10 lbs and i workout 56 days a week and my breast size went up a cup i called my physcian after reading everybodys reviews and experiencing all the negative symptoms	1	0	1	0
927	i switched from lo loestrin fe to apri because i was getting married and wanted to ensure i was having a monthly period no pregnancy scares for me thanks i didnt experience many side effects at first but with my first period on the new pill came painful cramping and heavy bleeding mind you i hadnt had a real period in about a year thanks to lo lo fe but that sort of pain was why i started birth control in the first place ive been on it about four months now and have seen a significant decrease in my sex drive which hello sucks newlywed remember ive also seen mood swings and nausea the last couple months as my body has been adjusting and im just not about that life switching as soon as i can	1	0	1	0
2221	i had nexplanon for a little over a year and at first i was in love with it it was one less thing to worry about especially since i was starting my freshman year of college and was in a serious relationship after a few months i noticed my periods became irregular i would have them for 18  days and then not have another one for 23 months i also gained about 20lbs on this pill i partially blame being away from school and drinking more than i did usually but i was still very active and would exercise every day for at least 152 hours once summer came around i was still excercising and eating well and i stopped drinking completely but i was still gaining weight so i chose to stop it and in the weeks after i began losing weight	1	0	1	0
996	i have been on for 1 month and a half  my period lasted for 10 days then i came on again in the same month for another 10 days that was all new to me sex drive has increased my period is still irregular so im waiting on my next period  slight headaches and i feel sick sometimes this is my first birth control and i havent been on it long things may change not sure	1	0	1	0
2376	i had the mirena iud inserted about a month and a half ago i cramped the day of a little bit and everything was fine so far i love it i have only had one period since and have been expecting a second and it hasnt come yet unfortunately i am having it removed in a couple of weeks my husband and i after having sex noticed blood in our areas and it was from the strings of the mirena cutting him this was really painful for him and it is not his first injury during sex since i had it inserted i would recommend if your partner is rather larger than average that this may not be for you because it has been an issue for us since inserted	1	0	1	0
9585	i switched from trisprintec to microgestin fe i tried microgestin fe for two months and i actually felt suicidal i didnt feel that way with trisprintec at all so i switched back also my headaches seemed to last longer with this one extremely undesirable side effects	1	0	1	0
12695	ive been on it for a year and have spotted every single day for a year now i have friends who have it and they love it and dont bleed at all i think it just effects everyone differently i though it was worth the chance and i wish i  never got it i wouldnt take the chance because its miserable the amount of money ive had to spend in feminine products this year is insane	1	0	1	0
2727	"i have been on nuvaring for about 6 years 
pros ive never gotten pregnant my boobs went up 2 cup sizes its not uncomfortable at all it regulated my period much easier than the pill you put it in then you can forget about it for 3 weeks but the best thing for me was that it cleared my acne 

cons i am moody more depressed will cry for any little thing i have always been 110 pounds my whole life with tiny fluctuations now im heading towards 125 pounds no sex drive at all broke up with my boyfriend of 5 years because we never had sex it gives me constant bv and daily vaginal discharge which is the worst side effect to me 
 
i have decided to stop it im sick of having bv and i dont want to gain any more weight"	1	0	1	0
538	i had the paragard inserted around may 2015 after i had my first child on march 27th i was attracted to the thought of it being hormone free and that i would hopefully have far fewer negative side effects that i had had thru years of trying different versions of the pill insertion was not bad at all for me a tiny bit of cramping and then the worst of that was the cramping became a bit more severe when i got home and into the next day it has stayed in place but that is honestly the only good thing i can say about it i have never been one to have very heavyirregular  periods or heavy cramping and since i have gotten paragard i have had the most irregular heavy periods of my life and the cramping has been unbearable at times	1	0	1	0
7488	i had the lilttea placement today about 4 hours ago i am going to make this a basic first day review and i promise to update going forward placement went well slow deep breaths i talked to keep me focused insertion took under 5 minutes and was on par with vaginal exams from the past no pinchstabbing note i have a backward tilted uterus and cervix makes it hard to get to ive had two babies non medicated vaginal deliveries so my pain tolerance is higher than most so i would expect the worst and hope fot the best i had it done half way through my period i will track my bleeding and see what changes so far mild to bad cramps that went away with a hot bath and ibprofin so excited to hopefully not get pregnant again so is hubs	1	0	1	0
14761	"im on week three of the patch and i cant wait for it to be over this is the second time this year ive used the patch and i remember the same same side effects as before headache during most of the first week coupled with constant nausea the only thing that seems to make the nausea subside is eating needless to say ive noticed some weight gain
i suppose youve got to try these things in theory its a great idea unfortunately it doesnt work for me"	1	0	1	0
10333	i am 21 years old and i got my mirena inserted july 2nd because my gyno recommended it to me instead of pill birth control i didnt take any medicine since i didnt have any on me but i did experience a terrible cramp feeling when i had it inserted i took advil for the next 48 hours i still experience cramps every day but its not unbearable i am hoping it goes away soon my period is gone but i have been spotting a tiny bit nothing crazy after hearing all these crazy stories i am getting a little nervous about this i will right again in a week or so	1	0	1	0
1172	i am on my second week of lo loestrin and have had break through bleeding for about 2 days now i havent experienced any mood swings acne or weight gain however it is early on and i will be watching out for that i have been on the pill for almost 10 years and this is the first time i have ever had breakthrough bleeding i will try it for another month and see what happens	1	0	1	0
2541	ive been on microgestin fe 120 now for a little over 2 years i havent gotten my period since i started taking it my doctors dont know why but dont seem to be too alarmed i noticed i am emotional and i have the urge to cry about the silliest of things i dont think it has made me gain weight if so no more than 5 pounds 	1	0	1	0
7098	my girlfriend just got done with her first week and she has had to take 2 days off of school so far because her cramps are so severe not to mention the highly abnormal bleeding leaves her woozy and without strength i absolutely do not recommend at all i implore you to look at other options and to tell your doctor no if he mentions this brand what so ever	1	0	1	0
7776	the nexplanon made me have a period for 3 months straight after i got it and it also made me gain over 60 pounds but for it to prevent pregnancy its great i had this birth control for 3 years i get it out in november	1	0	1	0
2263	"i had severe cramping on my first day and googled only to discover i wasnt alone it felt like the worst period cramps ever amp im no wimptwo healthy boys of my own some reviews said 9 months later one woman said it was a daily experience and had to take pain killers i didnt hestitate out it went and instant relief
i do not recommend this method at all"	1	0	1	0
10219	i had it put in after the birth of my second child  the insertion was extremely painful  since having it put in i have experienced multiple infections which can only be attributed to the device  i also have had a change in mood and behavior which was never an issue prior to mirena  i chose to have it removed  i am happily married and would much rather get pregnant than deal with all of the side effects from mirena this is by far the worst form of birth control  its only good for five years if you can stand it for that long	1	0	1	0
17734	it works like birth control should work considering im not pregnant and it doesnt get me sick like orthotricyclen does the down sides doesnt help my acne my period cramps or have any other advantages also did i mention when i first took the pill i had a period for over a month	1	0	1	0
9570	before getting on microgestin fe 120 i was on yasmin  i never had any problems with yasmin although my period was slightly heavier than desirable  i have been on microgestin now for four months and literally go through 2 full period cycles in a row each month  it is awful and inconvenient  my doctor actually put me on the pill because of the reports of shorter periods  i know that all bodies react differently but be cautious of this problem if you do not want to chance it  i have also experienced severe mood swings but i cannot discredit it regarding actual birth control  just remember to take it at the same time daily	1	0	1	0
4890	i was on the depo shot when i was 18 and had 3 shots and boy did i bleed the best part was the fact that i never had any cramps but i bled for over 2 years straight and didnt have a regular cycle intill reaching the 3rd year	1	0	1	0
18584	i started this birth control a few months ago and it has made me into a hormonal mess one of the side effects is anger and i didnt realize it till yesterday when i didnt speak to my husband for 30 mins all because he wouldnt turn the radio station off when i didnt want to listen to a song i have never gotten so upset over something to silly theres other instances but that was just the one that made me realize i need to get on a different pill	1	0	1	0
472	dont get the mirena iud i wanted to love the mirena i really did im 23 no kids amp wanted a low maintaince birth control insertion amp initial cramping were pretty bad but thats normal i liked my iud for the first year or so didnt gain weight like i did on the pill amp no real side effects but my love for the iud turned to hatred when i discovered it had given me an ovarian cyst i started having an excruciating pain deep in my abdomen the pain was right next to my hip bone and was unlike any pain ive ever had it would radiate down my leg amp up my back some days i couldnt even stand up or go to work finally got an ultrasound and discovered it was a cyst so now its out and i feel so much better please dont get the mirena	1	0	1	0
16305	im 19 and i got my skyla maybe about two weeks or so ago it was a last minute decision being i hated the effects of the depo shot so i got it once it went in yes it is as bad as they say two weeks after including for  me heavy bleeding and huge cramps still maybe it got put in wrong or maybe its just how it works but this pain is not worth it its made me lose my appetite due to cramping	1	0	1	0
666	got skyla inserted  on nov 19 and have been in intense pain along with the worst cramps ive ever felt in my life ever since going on day 4 and have had no relief motrin 800 mg will not touch this pain  this actual insertion is terriblly painful and this pain is ridiculous  will keep you in the bed for days or even months  choose wisely when looking at bc 	1	0	1	0
1639	i got my skyla inserted yesterday i had severe pain almost to the point of passing out ive never had kids so perhaps this had something to do with it  my obgyn didnt give me anything for the pain i wouldve def asked for a prescription if i knew it could be that painful i was on the couch all day	1	0	1	0
11758	i had my nexplanon device inserted about eleven months ago  the only side effect i think ive experienced is spot bleeding  for a while it wasnt so bad i wouldnt have my period for a very long time like two months then i would have it for longer than i used to with a different consistency over a week  now i pretty much bleed randomly all the time it makes my sexual life difficult  i will probably get it taken out at my next gynecological exam	1	0	1	0
2661	i have been on lo loestrin for about 3 months now before this one i was on safryl i switched because safryl was giving me horrible side effects i like lo loestrin however i dont love it because the spotting between periods has not stopped i havent gained weight if anything have lost some my face is clear and my sex drive is okay not like before but i havent lost it in my experience this pill has more positive than negatives i was also diagnosed with pcos and hashimotos disease birth control pills dont have the same effect on everyone my gyn had me complete a hormone test before prescribing me this pill he wanted to balance my hormones out with the pill and it looks like he did im hoping the spotting goes away	1	0	1	0
40	25 no kids 18 months with skyla now insertion not too painful spotting for 3 weeks abnormal discharge never had in my life for over a year now wasting so much  on dr visits no sex drive because of discharge side effects really bad period cramps never had before 89 day light light bleeding also never had a period that long before didnt know that one of the side effects was dandruff also never had ever in my life its embarrassing love the effectiveness but hate the side effects ive had enough getting it removed asap	1	0	1	0
17112	i started taking sprintec at the very beginning of july they switched me because they quit making my other birth control and sprintec was cheaper the 1st month period was regular like before and 2nd month was absolutely horrid i had a regular period when i was supposed to then a week later started againvery light flow dark it lasted for 2 weeks but no cramping went to the doctor they said this was perfectly normal a week went past no bleeding then started spotting again this lasted for 3 days i feel like i have a loss of apetite and acne was absolutly horrible and i never had acne before my periods before this sprintec lasted 3 days tops and no cramping started period every 28 days havent had a yeast infection	1	0	1	0
12359	i also got my implant at the begaining of july 2014 my first period happened 6 weeks after the implant 3 weeks late and it was very thick painful and had a lot of tissue like globs i went to obgyn and i didnt have a miscarriage she told me that it was normal for the first few periods to be abnormal about 4 weeks later my next period was very light and lasted 2 weeks the same thing happened 2 weeks later then my next 2 periods were normal then 6 months of nothing im not pregnant just no period until yesterday i have started spottingsince i am no longer sexually active i dont see the need to keep it it hasnt helped with my acne or hormones if i really didnt want to get pregnant and i was having sex i could put up	1	0	1	0
8525	this was my first birth control there were some good things it cleared my face up after about 2 months and made my horrible periods light usually i would have to stay home when my period would start because the pain would be unbearable when taking loestrin i wouldnt even have to take an advil i had to get off this medication though because it killed my sex drive which is not good because im a newlywed also i gained about 10lbs on it i would work out and cut my eating in half and could not shed the extra weight im about 121 now and when i started i was 109 another thing i hated was it made me really emotional i could cry on command my doctor switched me to lo ovral will see how that goes	1	0	1	0
5928	when i first got implanon i was really excited about the positive potential it could have  i had been on the pill and wanted something i didnt have to think about taking as well as the possibility of not having such a heavy cycle  the insertion wasnt painful although for a few days after my arm was really sore with a pretty large bruise  i had the implanon put in mid november and my cycle didnt stop  my sex drive decreased and after having my period for months i started to get depressed  i know for some people this birth control  i have now started loestrin 24fe and i have nothing but good things to say	1	0	1	0
1603	i just started taking these pills about a month ago im about to start my second pack the only side effects ive had is slight nausea the first week i started taking them my breasts are swollen i still break out and have had a lot of spotting initially but now i dont i dont have any mood swings i feel sleepy even though i sleep plenty thats about it	1	0	1	0
16247	caused cramps and weight gain took it out after 3 months after the crazy mood swings	1	0	1	0
7057	my experience with implanon has been off and on good i got my implant in july 2015 and in september i started losing weight due to diet and exercise i eventually fell off with that then started gaining weight so i cannot be sure if its the implant or not my boobs were constantly sore with the month of october that has gone away now i had my period in august and spotted a little in september but i have not had my period since which the doctor said was normal i have had a lot of depressed symptoms i am more sensitive now than i was before but now i am getting use to it and just becoming more intune with my body overall i do like the implant the procedure did not hurt everything went well so far so good for me 	1	0	1	0
7203	nuvaring was greatwhile it was in once it was time to take it out i had the most unbelievably horrible period ive ever had bad enough that i almost asked my husband to take me to the hospital i was in excrutiating pain for 2 days and very uncomfortable for an additional 2 which is weird because my period is normally 2 days long	1	0	1	0
11813	i had implanon for three years prior to this nexplanon i had no issues with implanon at all i was period free for three years with no side effects now the problem with nexplanon i have horrible cramping and pain that lasts up to a week sometimes it seems to be every other week now it interferes with work and my home life as we all know pain can make us miserable and cranky i went to the doctor she said it was this and just my normal period minus bleeding ive had periods for over 15 years and never had periods this painful the pain is so bad that regular over the counter pain killers dont touch it and i refuse to take anything stronger the health risks from over the counter pain killers are bad enough my only option removal	1	0	1	0
5514	im not really sure how i feel about this pill yet i started it two thursdays ago the first day of my period and my period immediately went away last thursday i got my period again this time full on with cramps and everything so far today is day 3 so ill wait 2 more days before calling the gynie i havent had any mood swings or depression but im on this to not have a period and so far its not doing what i really wanted it to do	1	0	1	0
5053	i had been taking this bc for about three months i always bled before the fourth week each month bleeding earlier than the month before didnt gain weight did not break out as bad as the first bc i was previously on sprintec then out of no where mood swings amp when i say mood swings im talking a full 180 one minute things would be fine then the next im crying amp ready to cut off the head the person closest to me today i started xulane im hoping that this will not make me gain weight break out or cramp like a lot of the reviews have stated hopefully no more mood swings best part about these pills i did not get pregnant	1	0	1	0
6770	it works well as a birth control however i have been on different forms of ortho tri cycle for 10 years and the insurance company just recently switched me to this after i had my daughter i have never had any side effects from any other pill but these make me nauseous and lightheaded about a half hour after i take them and it lasts all day ive tried taking them with food water at night nothing helps privifem and spritec were sooo much better	1	0	1	0
7306	"with in a period of 4 years i have had 2 mirena inserted  first insert was definitely as painful as a full contraction
the benefits i received by the mirena was
my skin condition  has calmed  severe cramping had lessened  bleeding wasnt as heavy
after stating this shortly after the first insert i became ill was was diagnosed with a auto immune disease and sero negative rheumatoid arthritis 
even though there is no study or theory base evidence to suggest that the mirena had any cause to kick off this condition  i strongly personally believe that my bodys response to both insertion of the mirenas has it tricked into my immune system trying to reject the mirena being a foreign object inside my body 
i currently cant take it out"	1	0	1	0
7647	im 21 58 and about 225so far i feel very on the fence about this pill ive only been taking it for 11 days i started the pack on the first sunday of my period as directed and i havent stopped bleeding the flow is light but ive still experienced some cramps and fatigue extreme cramping is why i started this pill so far i havent had that many side effects ummoodiness a little anxiety and irritability but none more than ive experienced in the past no irregular leg pain or stomach issues slight nausea maybe 20 minutes prior time for me to take my pill im taking mine at 1 pm everyday sex drive has decreased and my skin is fine no acne my breasts however are swollen but not tender	1	0	1	0
4659	"i had this removed yesterday morning and within 24 hours my sex drive kicked back in again funny that this thing works effectively as birth control because you probably wont want your partner to touch you yep here are 10 things i wont miss by having a stick owned by one of the worlds largest pharmaceutical corporations in my arm
1 headaches
2 bleeding every day
3 no normal period see point 2
4 no sex drive
5 weight gain
6 mood swings that made me feel insane
7 sensitivity to the stupidest things
8 lower bone density and higher risk of osteoporosis see 2007 study
9 unchartered unknown longterm effects
10 having a stick that might break through my skin when grabbed accidentally
satisfaction never again"	1	0	1	0
5509	im not completely sure if my experience is from the pill or possible pregnancy ive been on sprintec to 25 weeks i took a pregnancy test and that was negative but still freaked out over the possibility due to the symptoms mine include nausea increase appetite and definite mood swings i did however start this bc 2 weeks after my cycle so that hasnt came on because of it idk	1	0	1	0
8516	ive been on loestrin 24 fe for a year and my new doctor emphatically took me off of it today  yes the pill did its job no baby  yay but i also experienced increasingly lightmissed periods frequent spotting in between and most recently recurring ovarian cysts which grow so large that they rupture and cause the most excruciating pain ive ever felt  i was afraid that i had a problem with my ovaries but my doctor thinks im fine and that the pill is to blame  im 27 years old and in the past i have taken three other brands of birth control pills yaz yasmin and aviane and have never had a problem	1	0	1	0
4255	i started taking sprintec at the very beginning of july they switched me because they quit making my other birth control and sprintec was cheaper the 1st month period was regular like before and 2nd month was absolutely horrid i had a regular period when i was supposed to then a week later started againvery light flow dark it lasted for 2 weeks but no cramping went to the doctor they said this was perfectly normal a week went past no bleeding then started spotting again this lasted for 3 days i feel like i have a loss of apetite and acne was absolutly horrible and i never had acne before my periods before this sprintec lasted 3 days tops and no cramping started period every 28 days havent had a yeast infection	1	0	1	0
11900	i have had nexplanon for a week now i havent gotten a period but i often get cramps i switched from depo i am hoping that my body is just getting use to it and the cramping will stop other than that i have not had a problem so far i will do a review again in a month	1	0	1	0
10854	i got the mirena 3 days ago and ive had nothing but pain ever since its not severe pain but bad cramps that dont go away even with advil the insertion was super painful and seemed to take forever but that could have been because i had to get it done at a quotteachingquot clinic and the guy didnt know what he was doing im 28 no kids i like the idea of an iud but i just dont know if its for me	1	0	1	0
5010	i was originally on yaz and loved it but my insurance changed and wasnt able to get the name brand so switched to the ocella  i caused nausea for me	1	0	1	0
