	review	pred_polarity	test_polarity	false_positives	false_negatives
9263	i had been getting the depo shot for about a year i decided a few weeks ago that i no longer wanted this as my method of birth control when i first started getting the shot i had some spotting and no periods this has slowly increased and for the past two months i have had spotting everyday i thought i could put up with it before i realized that my libido had been slowly decreasing as well and for the past month or month and a half my sex drive has been virtually nonexistent i was not able to quotget in the moodquot no weight gain 	1	0	1	0
1902	i got this 4 weeks after my daughter was born and since ive had it my depression has hit the fan ive got uncontrollable migraines after november 2013 i had a period every other day and it only lasted an hour not to mention i have gained 60lbs and my doctor refuses to remove it	1	0	1	0
6704	insertion process was extremely painful broken many bones and this tops the charts it was the last day of my period and i had even taken 800mg of ibuprofen beforehand np also put lidocaine on my cervix prior to insertion drove home after appnt without much discomfort light cramping and lethargic the rest of the day and went to bed early woke up 2 hrs later with excruciating cramps and could not sleep the rest of the night little to no side effects 2 wks following at which time i started my period again cramping became more severe and bleeding proceeded for 10 days with sharp stabbing pain in cervix like insertion pain couldnt take the pain after 1 wk of persistent symptoms and had iud removed also gained 8 lbs in lt3 wks	1	0	1	0
8398	was put on this pill after i came off microgynon after 5 years as it made me insane ive been on loestrin for 3 months and will be changing as soon as i can i have been having the most severe nightmares on this pill and i am woken up every night in a tizz also my boobs have grown a cup size which is good but i have also gained weight and cant seem to shift it feel constantly fat also all my life i have had essentially perfect skin but since being on this pill my skin is constantly greasy which has resulted into spots on the plus side mood is generally good and no pregnancys but the nightmares are too big of a deal to carry on	1	0	1	0
9278	i was on depo for about 5 years my period would immediatly stop everytime i took the shot that is the only positive aside from that i gained about 30 pounds from the shot thank god i was really small when i got on it  and my fat is in the quot rightquot places however it doesnt change the fact that this is something that should not be on the market doctors will tell you that it is your diet that is causing the weight gain however my diet is the same as it was years ago i decided to get off the shot  as getting a period is a part of woman hood and not enough of a reason to keep injecting something that awful in my body i have been off about 6 months now thankfully my periods are regular now but i plan to see a dietician soon	1	0	1	0
5610	i had the implanon for almost a year i never stopped bleeding the entire time prior to the implanon i was getting the depo provera shot i had been getting that for 3 years and never stopped bleeding on that either that was the only negative side effect for me unfortunately bleeding nonstop for a year is pretty bad almost defeats the purpose of birth control i gave it a 2 because i like that i didnt have to worry at all about it it was in and i didnt have to remember to take a pill or change anything my doctor says if you want to try the implanon try the depo provera shot first and if you bleed constantly on that dont switch to implanon if you do good on depo provera shot the implanon will most likely work for you as well	1	0	1	0
880	ive been on apri for 3 months my periods are regular but i get horrible cramps backaches and bloating my weight stayed the same and my acne cleared up though	1	0	1	0
7869	this birth control failed and i am due in may do not take this birth control as it leads to childbirth and mood swings i hope this helps	1	0	1	0
13738	nuva ring has done its purpose in a very effective way to prevent pregnancy considering it prevents without having to remember to take it everyday however i have been over come with horrible anxiety anxiety has always been a problem for me but i was always able to manage with therapy and medicine for almost 5 years now 2 months on the nuva ring and i feel crazy im paranoid constantly making up scenarios and pretty much convincing myself they are true and not to mention i feel helpless i am not a cryer but i cry everyday now im also tired constantly and have experienced pretty intense headaches and a lower sex drive my friends and family have told me as well that i seem off i took it out today in hopes of getting better	1	0	1	0
10671	i have had mirena in for a little over 7 months i love it for the fact i have not had a period for the entire time just a little spotting for about 3 weeks after insertion but i cramp pretty often still but at my checkup the doctor told me if i could just make it through the first 6 months i would be good to go but im still hurting pretty bad i hate to keep taking medicine because i know its not good for my body i am tired of cramping all the time because at times its so bad i feel like curling up in a ball and sleeping all day 	1	0	1	0
5060	i was put on this bc to prevent pregnancy i guess i should preface this review by saying i was off hormonal bc for almost 4 years so my reaction could have been in part due to that fact i was only able to take this bc for 4 days the first thing i noticed was the nausea and the ill feeling i had throughout the whole day i couldnt eat my appetite decreased a lot it made my anxiety 3x worse and it also made me depressed to the point where it was getting crippling and i couldnt go through the day without feeling like i needed to cry at the most random times i read some people saying they had a feeling of dread while taking this bc i had that too i had the worst insomnia ive had in my life worst bc ive ever taken	1	0	1	0
927	i switched from lo loestrin fe to apri because i was getting married and wanted to ensure i was having a monthly period no pregnancy scares for me thanks i didnt experience many side effects at first but with my first period on the new pill came painful cramping and heavy bleeding mind you i hadnt had a real period in about a year thanks to lo lo fe but that sort of pain was why i started birth control in the first place ive been on it about four months now and have seen a significant decrease in my sex drive which hello sucks newlywed remember ive also seen mood swings and nausea the last couple months as my body has been adjusting and im just not about that life switching as soon as i can	1	0	1	0
7898	had almost every side effect gained weight very moody my face and back broke out bad which i usually never have very tender breast frequent headaches tired was just not a good experience after 3 12 months i couldnt take it anymore  scared to try a different one now since how bad of an experience this was	1	0	1	0
9737	ive read a lot of reviews on this pill and i agree with the reviews that reflect negative side effects i believe every woman is different and my chemistry doesnt work well with this pill ive been on it for five months and i cant wait to switch ive noted breast tenderness weird cramping severe mood swings laughing and crying at the same time while watching commercials that was odd my period doesnt occur in the normal cycle time and ive gained a significant amount of weight it probably works well with some women but not for me	1	0	1	0
996	i have been on for 1 month and a half  my period lasted for 10 days then i came on again in the same month for another 10 days that was all new to me sex drive has increased my period is still irregular so im waiting on my next period  slight headaches and i feel sick sometimes this is my first birth control and i havent been on it long things may change not sure	1	0	1	0
4303	i got this 4 weeks after my daughter was born and since ive had it my depression has hit the fan ive got uncontrollable migraines after november 2013 i had a period every other day and it only lasted an hour not to mention i have gained 60lbs and my doctor refuses to remove it	1	0	1	0
9585	i switched from trisprintec to microgestin fe i tried microgestin fe for two months and i actually felt suicidal i didnt feel that way with trisprintec at all so i switched back also my headaches seemed to last longer with this one extremely undesirable side effects	1	0	1	0
9480	my dr started me on this shot because i have heavy periods and iron deficiency anemia got the shot in january 2016was loving not having periods then on march 27 i started my period its april 13 now and no signs of stopping plus now i have huge dark clots and lots of cramping it also gave me extreme acnehuge ulcer type zits all over my face neck chest and shoulders and total decrease in sex drive i also now have cysts on my ovaries that theyre monitoring im 45 and i dont need the egg baskets or the baby carriage and im going to request a total hysterectomy sick of the life destroying effects of only one round of this shot plus its definitely not helping with my anemia only making it worse ladies dont get this shot	1	0	1	0
7912	im 24 yrs old i started taking lo loestrin fe about a year ago as soon as i started taking the pill i felt fine my weight was not effected and my acne actually cleared up overall i was happy about the pill anywho i stopped the pill for about a month because my script went up and a ton of other inconveniences came up i immediately began taking the pill the following month but i noticed my hair is falling out im sure this is due to stopping the pill i already have thin hair so this is freaking me out its coming out in chunks and i shed a lot throughout the daysince my skin is prone to cystic acne thats whats appearing on my face and back im not sure what to do change bc or stay on this and let my body adjust	1	0	1	0
12148	i chose nexplanon because i have never been able to remember the pill after inserting nexplanon i bled constantly for six months i have had nexplanon in for a little less then two years and still bleed all time every time my husband and i are intimate i start my cycle that has been going on for two years it is effective as a birth control but the bleeding in annoying and get expensive when you are always buying feminine products	1	0	1	0
2727	"i have been on nuvaring for about 6 years 
pros ive never gotten pregnant my boobs went up 2 cup sizes its not uncomfortable at all it regulated my period much easier than the pill you put it in then you can forget about it for 3 weeks but the best thing for me was that it cleared my acne 

cons i am moody more depressed will cry for any little thing i have always been 110 pounds my whole life with tiny fluctuations now im heading towards 125 pounds no sex drive at all broke up with my boyfriend of 5 years because we never had sex it gives me constant bv and daily vaginal discharge which is the worst side effect to me 
 
i have decided to stop it im sick of having bv and i dont want to gain any more weight"	1	0	1	0
538	i had the paragard inserted around may 2015 after i had my first child on march 27th i was attracted to the thought of it being hormone free and that i would hopefully have far fewer negative side effects that i had had thru years of trying different versions of the pill insertion was not bad at all for me a tiny bit of cramping and then the worst of that was the cramping became a bit more severe when i got home and into the next day it has stayed in place but that is honestly the only good thing i can say about it i have never been one to have very heavyirregular  periods or heavy cramping and since i have gotten paragard i have had the most irregular heavy periods of my life and the cramping has been unbearable at times	1	0	1	0
7488	i had the lilttea placement today about 4 hours ago i am going to make this a basic first day review and i promise to update going forward placement went well slow deep breaths i talked to keep me focused insertion took under 5 minutes and was on par with vaginal exams from the past no pinchstabbing note i have a backward tilted uterus and cervix makes it hard to get to ive had two babies non medicated vaginal deliveries so my pain tolerance is higher than most so i would expect the worst and hope fot the best i had it done half way through my period i will track my bleeding and see what changes so far mild to bad cramps that went away with a hot bath and ibprofin so excited to hopefully not get pregnant again so is hubs	1	0	1	0
10333	i am 21 years old and i got my mirena inserted july 2nd because my gyno recommended it to me instead of pill birth control i didnt take any medicine since i didnt have any on me but i did experience a terrible cramp feeling when i had it inserted i took advil for the next 48 hours i still experience cramps every day but its not unbearable i am hoping it goes away soon my period is gone but i have been spotting a tiny bit nothing crazy after hearing all these crazy stories i am getting a little nervous about this i will right again in a week or so	1	0	1	0
2541	ive been on microgestin fe 120 now for a little over 2 years i havent gotten my period since i started taking it my doctors dont know why but dont seem to be too alarmed i noticed i am emotional and i have the urge to cry about the silliest of things i dont think it has made me gain weight if so no more than 5 pounds 	1	0	1	0
3308	im very moody very snappy on this pill with a nonstop appetite the worst part i havent been interested in sex for over 2 months im married having sex all the time and can not climax the worst i will be changing my prescription	1	0	1	0
7776	the nexplanon made me have a period for 3 months straight after i got it and it also made me gain over 60 pounds but for it to prevent pregnancy its great i had this birth control for 3 years i get it out in november	1	0	1	0
17734	it works like birth control should work considering im not pregnant and it doesnt get me sick like orthotricyclen does the down sides doesnt help my acne my period cramps or have any other advantages also did i mention when i first took the pill i had a period for over a month	1	0	1	0
9570	before getting on microgestin fe 120 i was on yasmin  i never had any problems with yasmin although my period was slightly heavier than desirable  i have been on microgestin now for four months and literally go through 2 full period cycles in a row each month  it is awful and inconvenient  my doctor actually put me on the pill because of the reports of shorter periods  i know that all bodies react differently but be cautious of this problem if you do not want to chance it  i have also experienced severe mood swings but i cannot discredit it regarding actual birth control  just remember to take it at the same time daily	1	0	1	0
4890	i was on the depo shot when i was 18 and had 3 shots and boy did i bleed the best part was the fact that i never had any cramps but i bled for over 2 years straight and didnt have a regular cycle intill reaching the 3rd year	1	0	1	0
12022	i got my nexplanon inserted april of 2015 it is now august of 2015 and i will probably get it out soon i was so excited to get this for the obvious reason my gyno told me the facts that eventually you wont get your period anymore and that you wont be able to get pregnant for 3 years which is great when you have a boyfriend unfortunately nexplanon didnt live up to my expectations at all i bleed for the first 4 months straight heavy spotting type of bleeding and it was miserable i havent gotten pregnant which is a perk but thats probably because i rarely have sex because im always bleeding its been a miserable expirence which is so dissapointing but hopefully im getting it out soon	1	0	1	0
18466	"im currently still on yaz because my mother wont let me off 
of it im 18 and not using yaz for contraception but for depression and anxiety which i find horrendous that my doctor has kinda just gone quotyoure a female it must be your periodquot idiot 
however yaz was kind of working at the start everything has gone downhill and now in my 4th month of using it im thinking of stopping taking them against my doctor and mother because my periods irregular i drink a lot of water but im constipated daily i have funny discharge ive put on weight i have headaches and feel dizzy closer to my period i get sick and feel like vomiting and im not  happy these pills dont help me how theyre supposed to they just hurt me"	1	0	1	0
16305	im 19 and i got my skyla maybe about two weeks or so ago it was a last minute decision being i hated the effects of the depo shot so i got it once it went in yes it is as bad as they say two weeks after including for  me heavy bleeding and huge cramps still maybe it got put in wrong or maybe its just how it works but this pain is not worth it its made me lose my appetite due to cramping	1	0	1	0
666	got skyla inserted  on nov 19 and have been in intense pain along with the worst cramps ive ever felt in my life ever since going on day 4 and have had no relief motrin 800 mg will not touch this pain  this actual insertion is terriblly painful and this pain is ridiculous  will keep you in the bed for days or even months  choose wisely when looking at bc 	1	0	1	0
2661	i have been on lo loestrin for about 3 months now before this one i was on safryl i switched because safryl was giving me horrible side effects i like lo loestrin however i dont love it because the spotting between periods has not stopped i havent gained weight if anything have lost some my face is clear and my sex drive is okay not like before but i havent lost it in my experience this pill has more positive than negatives i was also diagnosed with pcos and hashimotos disease birth control pills dont have the same effect on everyone my gyn had me complete a hormone test before prescribing me this pill he wanted to balance my hormones out with the pill and it looks like he did im hoping the spotting goes away	1	0	1	0
7916	this birth control worked for me exactly as it should i got my period every twenty eight days and everything is good if you remember to take your pill however i gained about 30 lbs over a course of 6 months in regards to my sex life its messed up that too sex drive has been greatly decreased as well as experiencing dryness my breasts have also at least doubled	1	0	1	0
17112	i started taking sprintec at the very beginning of july they switched me because they quit making my other birth control and sprintec was cheaper the 1st month period was regular like before and 2nd month was absolutely horrid i had a regular period when i was supposed to then a week later started againvery light flow dark it lasted for 2 weeks but no cramping went to the doctor they said this was perfectly normal a week went past no bleeding then started spotting again this lasted for 3 days i feel like i have a loss of apetite and acne was absolutly horrible and i never had acne before my periods before this sprintec lasted 3 days tops and no cramping started period every 28 days havent had a yeast infection	1	0	1	0
5098	i have been on this pill for a little over one year when i first started this pill my appetite doubled therefore i gained about 78 poundsthe next six months were great and i had no issues my acne went away and i did not experience any cramps when the seventh month came around i had my period for two weeks straight followed by extremely painful cramps the cramps would return every period for 23 days the next month i started spotting in between my periods for the first time i also developed cystic acne every time my period came around in addition i started getting very emotional	1	0	1	0
15442	the paragard was one of the most painful things ive ever done i have had it for almost two years and that pain hasnt got any better however to me the pain has been worth not getting pregnant before i am married thank god i am almost married and am getting this iud out monday cramps are unbearable i bleed for weeks on end and sex isnt good	1	0	1	0
12359	i also got my implant at the begaining of july 2014 my first period happened 6 weeks after the implant 3 weeks late and it was very thick painful and had a lot of tissue like globs i went to obgyn and i didnt have a miscarriage she told me that it was normal for the first few periods to be abnormal about 4 weeks later my next period was very light and lasted 2 weeks the same thing happened 2 weeks later then my next 2 periods were normal then 6 months of nothing im not pregnant just no period until yesterday i have started spottingsince i am no longer sexually active i dont see the need to keep it it hasnt helped with my acne or hormones if i really didnt want to get pregnant and i was having sex i could put up	1	0	1	0
5928	when i first got implanon i was really excited about the positive potential it could have  i had been on the pill and wanted something i didnt have to think about taking as well as the possibility of not having such a heavy cycle  the insertion wasnt painful although for a few days after my arm was really sore with a pretty large bruise  i had the implanon put in mid november and my cycle didnt stop  my sex drive decreased and after having my period for months i started to get depressed  i know for some people this birth control  i have now started loestrin 24fe and i have nothing but good things to say	1	0	1	0
1603	i just started taking these pills about a month ago im about to start my second pack the only side effects ive had is slight nausea the first week i started taking them my breasts are swollen i still break out and have had a lot of spotting initially but now i dont i dont have any mood swings i feel sleepy even though i sleep plenty thats about it	1	0	1	0
4401	"i started yaz and immediately noticed my anxiety levels go through the roof particularly within the first two hours of taking it i was jittery had mild heart palpitations fogginess indecisiveness restless sleep and was extremely depressive and teary my skin also erupted with acne

upside i lost a ton of water weight and grew breasts

i gave up after 10 days too many contraindications in too short amount of time


"	1	0	1	0
11660	well i have been on my period for almost three weeks now and i have asked a lot of people if they have it and they said yes but i dont like it bc i feel like im as big as a cow	1	0	1	0
16247	caused cramps and weight gain took it out after 3 months after the crazy mood swings	1	0	1	0
7057	my experience with implanon has been off and on good i got my implant in july 2015 and in september i started losing weight due to diet and exercise i eventually fell off with that then started gaining weight so i cannot be sure if its the implant or not my boobs were constantly sore with the month of october that has gone away now i had my period in august and spotted a little in september but i have not had my period since which the doctor said was normal i have had a lot of depressed symptoms i am more sensitive now than i was before but now i am getting use to it and just becoming more intune with my body overall i do like the implant the procedure did not hurt everything went well so far so good for me 	1	0	1	0
7203	nuvaring was greatwhile it was in once it was time to take it out i had the most unbelievably horrible period ive ever had bad enough that i almost asked my husband to take me to the hospital i was in excrutiating pain for 2 days and very uncomfortable for an additional 2 which is weird because my period is normally 2 days long	1	0	1	0
11813	i had implanon for three years prior to this nexplanon i had no issues with implanon at all i was period free for three years with no side effects now the problem with nexplanon i have horrible cramping and pain that lasts up to a week sometimes it seems to be every other week now it interferes with work and my home life as we all know pain can make us miserable and cranky i went to the doctor she said it was this and just my normal period minus bleeding ive had periods for over 15 years and never had periods this painful the pain is so bad that regular over the counter pain killers dont touch it and i refuse to take anything stronger the health risks from over the counter pain killers are bad enough my only option removal	1	0	1	0
5514	im not really sure how i feel about this pill yet i started it two thursdays ago the first day of my period and my period immediately went away last thursday i got my period again this time full on with cramps and everything so far today is day 3 so ill wait 2 more days before calling the gynie i havent had any mood swings or depression but im on this to not have a period and so far its not doing what i really wanted it to do	1	0	1	0
4502	i took ortho tricyclen for birth control for 2 years with no issues after 2 weeks my migrane headaches worsened a nervousill feeling hit me and my heart was always pounding i stopped taking it immediately im married and we are stable enough to have a baby and have since decided to start trying to have a baby i recommend lots of caution with this one especially if you take something for adhd	1	0	1	0
2383	im going to start with the inactive pills tomorrow i must say that the first week i used aviane my face and shoulders broke out terribly but by the time i reached the middle of 2nd week the breakouts started to calm down i still do have pimples right now and discoloration from the breakout it gave me but my skin is getting better i noticed that my shoulders arent breaking out anymore im experiencing a loss of appetite so i think thats whats making me lose weight also i tend to have quotgag momentsquot i know its kind of weird i think my boobs got a little big too i guess my body is still adjusting to the hormones im putting in so im just going to be patient about it	1	0	1	0
5053	i had been taking this bc for about three months i always bled before the fourth week each month bleeding earlier than the month before didnt gain weight did not break out as bad as the first bc i was previously on sprintec then out of no where mood swings amp when i say mood swings im talking a full 180 one minute things would be fine then the next im crying amp ready to cut off the head the person closest to me today i started xulane im hoping that this will not make me gain weight break out or cramp like a lot of the reviews have stated hopefully no more mood swings best part about these pills i did not get pregnant	1	0	1	0
6770	it works well as a birth control however i have been on different forms of ortho tri cycle for 10 years and the insurance company just recently switched me to this after i had my daughter i have never had any side effects from any other pill but these make me nauseous and lightheaded about a half hour after i take them and it lasts all day ive tried taking them with food water at night nothing helps privifem and spritec were sooo much better	1	0	1	0
6753	i had mirena for 6 months im 20 years old never been pregnant the insertion was very painfulnothing like i ever felt in my stomach before i just thought to myself maybe this is how giving birth will feel and seriously considered not having a child for a couple of days  when i got it inserted my lower right pelvic area hurt a lot it was localized pain very sharp gave it 6 months so that my body can get used to it results the pain in my lower right area never went away i experienced myself having very depressing thoughts loss of motivation and no sex drive on the upside i didnt gain weight at the end i got the mirena removed 2 days ago	1	0	1	0
12920	i got the nexplanon implanted in april of 2016 i had long periods that were pretty heavy so i needed a bc to help regulate things im bad at remembering to take pills every day at the same time so when my dr recommended this iud i happily accepted after insertion i didnt get a period until month 4 and it was about 5 days long and really light havent seen one since and i love that part but now im completely done and want it removed i have horrible cystic acne on my face neck back and shoulders that ive never had and it hurts like hell my skin has gone from smooth to bumpy and rough all over my body i get headaches all the time and my anxiety and depression have sky rocketed due to this terrible acne and the 30 pounds ive gained	1	0	1	0
7640	i took ortho tricyclen for birth control for 2 years with no issues after 2 weeks my migrane headaches worsened a nervousill feeling hit me and my heart was always pounding i stopped taking it immediately im married and we are stable enough to have a baby and have since decided to start trying to have a baby i recommend lots of caution with this one especially if you take something for adhd	1	0	1	0
9214	i was on birth control pills ortho tricyclen lo for about 7 years my dr told me i have high blood pressure she thought it would be a good idea to get off the birth control pills to see if that was the main cause of the high blood pressure amp recommended that i go on depo instead  she told me i could get the shot right there and then and then i would have to come back in 3 months and get another shot i have only been on depo for 2 months the first month i never got my period the second month ive had my period for 3 weeks i cant have sex because im bleeding im crabbiermoodier then usual i can fall asleep just fine but i wake up at 5am every morning and cant fall back to sleep never had this happen before	1	0	1	0
8124	"this is the worst thing i ever did to myself got this in august 2016 got my period beginning of september and its now december 2nd and im still have my period from september to make matters worse i had surgery on november 18th and since then its been dark nasty and smells on that note i have an appointment to get it out on december 6th and hopefully my period goes back to normal

the only reason this birth control works is because who wants to have sex when they have nasty blood coming out of them"	1	0	1	0
5509	im not completely sure if my experience is from the pill or possible pregnancy ive been on sprintec to 25 weeks i took a pregnancy test and that was negative but still freaked out over the possibility due to the symptoms mine include nausea increase appetite and definite mood swings i did however start this bc 2 weeks after my cycle so that hasnt came on because of it idk	1	0	1	0
8516	ive been on loestrin 24 fe for a year and my new doctor emphatically took me off of it today  yes the pill did its job no baby  yay but i also experienced increasingly lightmissed periods frequent spotting in between and most recently recurring ovarian cysts which grow so large that they rupture and cause the most excruciating pain ive ever felt  i was afraid that i had a problem with my ovaries but my doctor thinks im fine and that the pill is to blame  im 27 years old and in the past i have taken three other brands of birth control pills yaz yasmin and aviane and have never had a problem	1	0	1	0
2829	i have been on this bc for 6 months following severe scarring from cervical cancer treatment due to the scarring my period could not expel naturally so my fertility specialist suppressed my period completely by placing me on this 28 day cycle i dont bleed at all however i missed one night and by morning i had severe cramping which also comes wmy treatment so it may not have only been caused by the bc my mood swings suck at first i felt tired all the time and constantly felt down so i try and work out every morning which helps but i definitely still have mood swings pretty regularly also my boobs have been seriously sore the entire time ive been on it	1	0	1	0
2152	i just started using this bc and it has been horrible i was told to just push through it amp that the pain would go away after the first full month i constantly have cramps as if im starting my period and nauseous every other day im also starting to develop headaches frequently but not sure if thats directly correlated	1	0	1	0
886	i absolutely hate it made me gain so much weight and im on day 34 of my period getting it out soon thank goodness i do not reccomend it	1	0	1	0
12785	this is my second time around using nexplanon first time wasnt so bad for the first couple of months i did not see my period which was something that they explained and then when i did get my period it was very irregular i also gained weight which was not so bad i went from 155 lbs to 165lb i lasted three years with it without getting pregnant which was great since those were the only two side effects i really had to endure so i decided to go back on it for this time 4 years what a big mistake first of i am four months in and i have not stopped spotting i also gained about 20 lbs that have been so hard for me to lose ive been exercising and just recently turned into a vegan but still have not been able to shed the extra pounds	1	0	1	0
11037	the bleeding got worst while on mirena sometimes i would bleeding for 17 days	1	0	1	0
4255	i started taking sprintec at the very beginning of july they switched me because they quit making my other birth control and sprintec was cheaper the 1st month period was regular like before and 2nd month was absolutely horrid i had a regular period when i was supposed to then a week later started againvery light flow dark it lasted for 2 weeks but no cramping went to the doctor they said this was perfectly normal a week went past no bleeding then started spotting again this lasted for 3 days i feel like i have a loss of apetite and acne was absolutly horrible and i never had acne before my periods before this sprintec lasted 3 days tops and no cramping started period every 28 days havent had a yeast infection	1	0	1	0
11900	i have had nexplanon for a week now i havent gotten a period but i often get cramps i switched from depo i am hoping that my body is just getting use to it and the cramping will stop other than that i have not had a problem so far i will do a review again in a month	1	0	1	0
10854	i got the mirena 3 days ago and ive had nothing but pain ever since its not severe pain but bad cramps that dont go away even with advil the insertion was super painful and seemed to take forever but that could have been because i had to get it done at a quotteachingquot clinic and the guy didnt know what he was doing im 28 no kids i like the idea of an iud but i just dont know if its for me	1	0	1	0
9929	terrible experience before getting married i decided to go on hormonal birth control i started taking minastrin 2 months before our wedding and lasted for about that 2 months on it it wreaked havoc on my body and i havent been the same since its been about 15 years since then i had never had cramping with periods or any kind of pms symptoms for that matter and have always been a very laid back person as soon as i went on it i became extremely temperamental and felt angry about the slightest things i also had terrible periods with clots and cramping headaches loss of appetite and break outs everywhere my doc suggested i try a lower dose but i was done with hbc we switched to fertility awarness method and love it	1	0	1	0
2971	"i have been on trinessa for 3 months my insurance no longer covers ortho tri cyclen lo and ive been told this is the closest generic to tri cyclen lo its been terrible ive been emotional sad and irritable i have highs and lows throughout the day ive had very depressing thoughts i have cramps the first day of my menstrual cycle for the first time in my life and im 32 years old i spot between periods i now have acne so i am going to the dermatologist to get a prescription for that

everyone says to give it more time that because i was on ortho for almost 20 years it will be an adjustment they tell me that trinessa is forgiving and my body will come around i dont know what ill do"	1	0	1	0
7891	"my biggest issue on this pill was the mood swings and irritability  i was always on edge and felt angry for no reason to the point that i questioned why me and my fianceacute were even getting married if i was so annoyed with him being around all the time  within 3 days of being off this birth control pill i feel 100x better im genuinely happy and like myself again 

i had severe cramping right before my period gut wrenching pain my period were light and only lasted 23 days 

i had a little bit of water retention but didnt notice much weight gain 

i personally would never ever use this brand again to be honest me and my fianceacute are just using condoms for now and i feel so good not being on the pill at all"	1	0	1	0
75	ive been on the pill for 3 months its effective but major negative side effects ive been bleeding pretty bad between periods seems to be worse when i drink coffee for the record along with the spotting ive been getting cramps that feel worse than my usual period cramps ive also been getting headaches much worse than im used to that seem to last forever periods have been lighter which is a plus but obviously all the blood that should be draining isnt because of all the spotting it isnt all bad but im switching for sure	1	0	1	0
4715	i had it put in place in january of 2008 and i love the way i dont have to remember to take the pill  the procedure was painless just dont look while its inserted  i have had horrible periods since though which is the only fall back but a big one  i have periods for 3 weeks now and its completely unexpected periods where before when i was on the pill i was regular  now i have to decide whether the long periods are worth it to keep it in place	1	0	1	0
7516	"just got it removed less than 10mins ago after having it for a year and a half my doctor tried to convince me to keep it like she always does but nope not this time itrsquos too damn annoying excuse my language i got my period every month on time and it always lasts for like two weeks after i finally go off therersquos this foul odor that doesnrsquot want to go away no matter how many times irsquove showered soaked prescription gels summerrsquos eversquod shoot i was trying everything endless google searches 
so basically all month long irsquom dealing with something the spotting is also very random and itrsquos annoying irsquom trying the one that goes in my arm  because irsquom done with liletta

pros irsquom not pregnant shoulder shrug"	1	0	1	0
7554	i dont have much to go on as i just got my liletta placed today for me my experience wasnt pleasant at all i was nervous about my decision to have an iud vs the birth control i have been on for 10 yrs i made my decision as i am 34 3 children amp a smoker i knowi know with all facts considered an iud is the most healthy option for me this review is on my insertion experience amp let me tell you it was awful the insertion was painful but bearable the cramps that came after were basically labor contractions pain i had to pull over amp my fiance had to pick me up after a few hours some ibuprofen and a heating pad the cramping is finally bearable for those who had minimal pain you are so lucky hope this is worth it will update	1	0	1	0
2227	ive been on this birth control for about 23 years i would say it is great for preventing pregnancy but it has made my period weird it stopped my period for 5 months and stressed the hell out of me i do feel incredibly tired taking this pill and my sex drive isnt as high as it use to be before this pill im deciding ill probably be going off this pill	1	0	1	0
18438	i was on yaz for almost a year i gained 25 pounds and am heavier than ive ever been in my life ive never ever had a problem with weight gain before after being on it for a couple months i started getting weekly headaches really bad ones i decided to go off of yaz to see if the headaches would go away and id stop gaining weight sure enough after about 2 weeks the headaches stopped completely i havent gained any more weight either and ive been off of yaz for about a year now unfortunately im having problems losing all the weight i gained	1	0	1	0
4229	i started taking it at the beginning of october and since then i have noticed i have gained weight it also makes me extremely moody so im not very happy with it	1	0	1	0
8410	weight gain	1	0	1	0
3378	i was put on this bc to prevent pregnancy i guess i should preface this review by saying i was off hormonal bc for almost 4 years so my reaction could have been in part due to that fact i was only able to take this bc for 4 days the first thing i noticed was the nausea and the ill feeling i had throughout the whole day i couldnt eat my appetite decreased a lot it made my anxiety 3x worse and it also made me depressed to the point where it was getting crippling and i couldnt go through the day without feeling like i needed to cry at the most random times i read some people saying they had a feeling of dread while taking this bc i had that too i had the worst insomnia ive had in my life worst bc ive ever taken	1	0	1	0
3829	was on this pill for two years gained about 15 pounds had cystic acne around my periods and my mood swings were unbelievable i would find myself getting so angry and irritated at everyone and everything for absolutely no reason perks were i didnt get pregnant and my periods were short and light with no cramping this was my 6th pill i tried and after this i gave up and switched to an iud couldnt be happier	1	0	1	0
1970	i had a horrible experience i got it done last friday 61716 they never mentioned anything about it being painful and they never offered me any pain pills and there was no injection of analgesics to the cervix like ive read other people getting after the fact it literally felt like i was going to give birth it was very painful and im a tough cookie and im really upset that they had to open up my cervix to do it yes they open up your cervix i thought they just inserted it through the cervicle whole but no its only been in a day and im having really bad cramping and headaches i wish i never got it im getting it removed asap  if you do plan to do it make sure you take 800 mg ibuprofen before hand	1	0	1	0
2697	i have been on my birth control for a month now ive been eating a lot lately and breaking out before i started the pill i have read other reviews on it and i was worried about some what now that i have been on it i want to change it already i had my period for three weeks stright now and it is very heavy everyones bodies are different but i am 134 pounds and 53 	1	0	1	0
5955	i have now had my implant for a year and a half or just over i didnt think i had any problems with it i only get my periods every few months for a couple of days until recently the past couple of months i have completely lost all interest what so ever in sex its causing so many different problems in my relationship however this is my only problem	1	0	1	0
6164	i had my implanon inserted with no complications there was little to no pain and the insertion spot healed very well soon after getting the implanon i began my period which lasted over four months i contacted my ob and he said this was normal my period finally stopped and i now have a period that lasts the entire month i have a period for a month and the next month i will not have one my doctor prescribed my estrogen pills to control my cycle which worked for only a couple months other than the periods i have been having severe headaches the one positive thing i can say about this method of birth control is it works unlike other methods i have tried	1	0	1	0
7477	had the iud put in 2 weeks agopainful yet quick insertion  cramping that night  spotted for 4 days  had to go back today to have it taken out  pelvis felt inflamed  does cause acneoily skinbut otherwise no symptoms  not a fan of the iud  unfortunately first and last	1	0	1	0
