	review	pred_polarity	test_polarity	false_positives	false_negatives
12308	okay so im scheduled to get my bc out in january 2016 ive had mine in since march of 2013 i didnt have my period from december of 2013 to october 2015 its great i cant tell weight gain or not because i was a college freshman but my depression and anxiety sky rocketed  i have migraines and headaches and since i have gotten my period again i would bleed for week and half to two weeks and be off for a couple of days and bleed again i saw something on tv and did some research seeing this bc can cause pseudotumor which would explain why i have ringing in the ears hard of hearing vision going bad headaches migraines and such i ignored it because i thought it was side effects  but when i go ill have them check for this	0	1	0	1
5683	i am 23 years old and i have had the implanon for almost 3 years i will get it exchanged next month i have not had any terrible problems a year or so ago i had a light period that lasted for at least a month  i usually have a light period of 3 days about every month it has not caused me bad moodswings or any weight gaini do eat healthy and walk overall it has been great and prevented pregnancy i recommend it to my friends	0	1	0	1
6027	i got my implanon in may i was on my period when i got it so i hoped that it would stop soon it went on its normal cycle and then totally stopped about 5 weeks later i started spotting and it continued for about 3 weeks with little breaks in between it stopped for about 5 more weeks and now were on with the spotting again ive had massive mood swings and its getting a little uncontrollable my friends love it and as far as i can tell it will all level out soon i recommend it if you dont like remembering to take pills or such im happy that its pain free and sometimes youll forget you have it just remember that its going to be different for everyone	0	1	0	1
8686	i started taking loryna a year and a half ago it significantly helped my moods and my periods were lighter and a lot less painful i even managed to lose 15 lbs without doing anything after the first three months i noticed that my hair was falling out and it was dry and lifeless it was so bad i had to cut it down from my waist up to my chin after a year of dealing with that i looked online for causes and noticed birth control could cause hair loss so i looked to see if people had similar problems on loryna and they sure did so ive just got it switched hoping for the best now	0	1	0	1
3542	"i have pcos and struggle with mood swings hair loss and pretty severe hirsutism i have had a lot of success with yasmin for all of the above

the most notable and stable difference comes after the 6 month mark my body and facial hair grow back thinner and at a much slower pace my mood is very stable and i dont lose anywhere the same amount of hair from my scalp
i also have easy and comfortable periods and my appetite is very stable on yasmin which i cant say about other pills i havent put on any weight as a result

the first 2 weeks of being on yasmin can be difficult nausea headaches and i dont recommend it for very sedenteryvery unfit ladies as the risk of clotting is slightly higher because of its drospirenone content"	0	1	0	1
13694	"i have been on pills for years and in 2012 i tried mirena i had cramps and terrible side effects all the time and just had it taken out last month because i have gained around 10lbs in my stomach area i have been on nuvaring for about 2 weeks and so far its way better as soon as mirena was removed my weird stomach pains stopped but im still trying to lose the extra weight 

"	0	1	0	1
14611	i loved this birth control i suffer from polycystic ovarian syndrome on this birth control i lost 60 pounds and i probably would have continued losing the weight i gained from the syndrome if i didnt stop unfortunately insurances dont like covering this which is why i had to stop taking it as i couldnt afford it i hate the new pill im on and might switch up again this patch didnt make me depressed like the pill does i lost acne quickly and my hair lessened in growth the only thing i hated is after you take off the patch you have the square mark from it on you for a couple weeks i recommend 100	0	1	0	1
10480	i have had the mirena for almost a year the doctor i had was amazing and explained it perfectly to worse pain for about one second and a break and then even worse pain for about 1 more second you can seriously count to 1 and its over i am someone that got extreme cramps before and my cramping was bad first three months i spotted and cramped and hated it but my bf a doctor told me to give it three months then decide so i did and im very happy i did my only concern is ive gained 45 lbs since the insertion im not sure at this point why 4 months now i have changed my diet and work with a personal trainer 35 times a week  fingers crossed i get my body back	0	1	0	1
17243	i started on sronyx going from ortho tricylen lo which is horrible i felt like death every time i took ortho i had swollen breasts mood swings severe nausea sronyx was a god send i had no symptoms and it cleared up my mild acne my sex drive is back	0	1	0	1
15814	its birth control and i feel with every birth control i have had i have similar side effects  low sex drive about 10 pounds weight gain that will not go away workout 6 days a week amp eat paleo  but it works in controlling my endometriosis pain and my periods only last about 45 days  if you start spotting stop taking the pill and have a period thats how you get it to stop  i have been taking this for 10 years and i take it at the same time and still have spotting but thats just when happens when you try to tell your body to stop a natural process if you have endometriosis i recommend this pill otherwise get a regular 1 month pill which will give you less side effects while still working at a method of contraceptive	0	1	0	1
6096	ive been taking it for a few years so far its done what its supposed to only side effect ive experienced is an increase in yeast infections about one a year since i started taking it	0	1	0	1
5804	i had implanon inserted about 45 months ago i had my period twice in one month the first time i got implanon but then completely stopped having my period i also noticed my menstrual migraines no longer came around literally no other side effects	0	1	0	1
13101	i got nexplanon inserted february 12 i had my period since january 25 i decided to try nexplanon because the depo provera gave me mood swings and longer periods i have had my period now for almost 7 weeks i dont know if its because of the depo or if its also the nexplanon i have gained 7lbs since starting this its been great for birth control but that may because i havent had sex	0	1	0	1
7609	i typed out a long review and i guess weve got a word limit so i will make this short and sweet i have had liletta since oct 2015 first 3 months  heavy bleeding amp acne nothing i cant deal with however for the past month i have had nampv abd pain and diarrhea only abnormal finding from the doc is a small ovarian cyst unlikely to cause my samps i was referred to a gi specialist but i very strongly believe that my iud is causing this i will be sticking to oral contraceptives from now on	0	1	0	1
5554	i was on the implonon for 3 years it was fantastic i didnt bleed at all did not fall pregnant and it was very cheap to get inserted and removed saveing me money on pads tampons and condoms but i did have a lack of sex drive since having it removed it took 6 weeks to get my period and my sex drive has increased drastically	0	1	0	1
6077	i had implanon put it in october and ive been on my period every day since then up until earlier this month my doctor told me i could expect some irregular periods but didnt think that meant i would bleed for a straight 7 months it wasnt awful no cramping or heavy bleeding just an annoyance more than anything ive been off my period for a couple of weeks now and am hoping it stays like this for the rest of the time im on this	0	1	0	1
5677	ive been on it for a couple months my cycle came 2 weeks early and hasnt stopped ive been bleeding consistently for about 3 weeks ive had a few pimples which is unusual for me my appetite has stayed pretty consistent i havent had access to a scale for a month or more so im not sure if i gained weight but my clothes fit the same and i work out regular so i dont think i have if so i dont notice  if my boyfriend was squeamish about blood i would be hating life right now ive used the nuva ring awhile back i didnt have any bleedingspotting issues but it made me crazy i would cry for hours for no reason i have felt mentally ok so far on lyza but im not sure how long i can take the seemingly eternal cycle	0	1	0	1
959	ive jumped around to many birth control pills through the years  some landed me in the hospital with severe blinding abdominal pain some made me suicidal and some made me nauseous this is the first one that did not do that so i was thrilled it also bettered my severe cystic hormonal acne to only about a blemish or two a month however it absolutely killed every ounce of my sex drive which used to be high and healthy thats been very frustrating otherwise okay pill	0	1	0	1
5760	ive been on nexplanon for 2 months now and was well aware of all of the adverse side effects but like others felt as though i was not going to be the victim of these terrible reactions i was right for the most part i havent had any problem with acne weight gain ive lost weight actually or hair loss but the bleeding oh dear god the bleeding i had mine implanted during my cycle and pretty much stopped that day i had a week menstruationfree and have had heavy spotting to moderate bleeding everyday since my gyno put me on norethindrone 5 mg tablets once daily to stop the bleeding a week ago after taking them for 5 days the spotting stopped i was overjoyed until i started bleeding after sex last night 	0	1	0	1
7512	so i got the liletta about september 2016 and the insertion was super painful for me during and after i got out the doctor and felt super light headed and the cramps were terrible i had to sleep for the rest of the day my cramps literally lasted 3 days i mainly got it because i have fibroids so i needed something to make me bleed less as i thought the liletta was suppose to give me less periods granted my periods are lighter before my periods would last 6 days but after i started this iud they last for two weeks i barely have any time to get intimate because im always bleeding and its uncomfortable for me im already going to have 6 months in and i think im going to remove it everyone is different but its a no for me	0	1	0	1
4843	"i finished up my first pack of generess a week ago and its my first birth control pill i know youre supposed to take it for three months before the side effects go away but i couldnt resist reviewing 

its effectiveim not pregnant and have regular sex however the side effects arent great the 1st week was ok just some loose stool after day 1 by the time i got halfway through the second week i had sometimes heavy spotting that went on for 15 weeks straight im not a  fan of having sex while bleeding so it was frustrating also my moods swing like a pendulum ill go from happy to raging in ten seconds my face breaks out more now and i also find im eating a lot more than usual the side effects are dwindling though so im happy"	0	1	0	1
14181	i was on the depo for 2 years nd that made me feel as if i was prego and my doctor told me about the vaginal ring and been on it ever since i love it although i forgot i already had one in and doubled up once and wondered why i did not get my period for that week its easy to insert and no pain	0	1	0	1
13690	i have been taking this birth control since my senior year in high school i am now in my senior year of college since i been on this medicine people around says i have gotten mean i sleep a lot i have headaches but that is mostly it it works i havent been pregnant and im continuing to use it until i get married	0	1	0	1
5001	made me moody mid cycle and really pmsy the week before my period i lost my period for a while there and they tried me on this birth control to help it start up again i didnt gain weight until about 6 months of taking it i started to baloon up from 117132lbs im not very tall so it was noticeable it made it hard to lose weight its been a week since ive stopped the birth control and i already feel less hungry and less puffy losing the weight will be no problem now i feel  this compared to others was much better but not for me long term	0	1	0	1
17024	i started taking sprintec because my period were really messed up for my oily skin and for birth control purposes ive been on it for almost three weeks now and the only issues i have been having are more pimples that i have ever had in my life ive been extremely moody my patience tolerance is so short now i blow up about the smallest things and i only used to have these issues right before my period was due or i go from being extremely irritated to sad ive been getting bad cramps for the last couple of days too and im not even on my period and also i am feeling really bloated and i go from not being too hungry to super hungry otherwise i like it a lotim just glad im not feeling nauseous like a lot of girls had on here	0	1	0	1
9373	ive been on this medicine for 2 years now and have not had any negative side effects for those of you reading this you shouldnt let somebody elses review determine what her or not you take this medicine that should be decided after a long talk between you and your doctor every bodys body is different so these reviews can not give a completely accurate description of whats going to happen to your body im my experience i had irregular bleeding for about 4 months but that is the time it took my body to adjust to the medication if you have irregular or constant bleeding for more than six months which is two cycles of the medication then you may want to talk to your doctor because the medication might not be the right one for you	0	1	0	1
12117	"positive
never got pregnant
spotting when first inserted but then no periods for 2 years after their return shorter and lighter
dont have to remember to take it every day

negative
increased appetite difficult to lose weight again 30lbs up from prebirth control 
pms before period before bc no noticeable change in mood 
considerably lower sex drive libido and lubrication are gone"	0	1	0	1
10948	i have had the mirena for about two weeks previously i would get cramps so bad from my period i would be bed ridden i talk to my gyn and she suggested this i can say that i still have cramping but it is not near as bad as what it was and i am still spotting the spotting is so irregular that having sex is kinda off the table right now although my sex drive is crazy  i am 19 years old and its not to bad so far but i am hoping it will get better and that i can keep my normal weight	0	1	0	1
8925	i have been taking lutera for a year it has protected against pregnancy very well  my periods are much lighter and i almost never get cramps  i have missed 2 periods which was a little scary  i have gained about 8 pounds and i crave sweet foods even more than i used to  my breasts are slightly bigger  i feel tired if i dont get at least 10 hours of sleep  my sex drive is slightly lower  i do have a mood swing usually about once a month where i cry about anything and everything for 2 days  i have always felt more emotional right before my periods but i did not cry as much before  i think i am going to switch birth control because of the weight gain  other than that the side effects do not bother me	0	1	0	1
2819	i am 21 years old i was first put on microgestion at the age of 15 my freshmen year of high school because my anxiety was so bad when i graduated high school 4 years later i tried another pill made me gain weight nuva ring made me nauseous every single day for 3 months then another pill then i figured id just go for the iud worst decision i ever made getting it inserted was the most painful thing ive ever experienced and for 3 days after i literally had quotlabor painsquot i stayed with it for 6 months and completely lost my sex drive and when i got it removed i had my period for 3 weeks i went back to microgestion last week and its the best decision for me and ive never had a single problem or scare i love it	0	1	0	1
17381	ive been taking this birth control to help with ovarian cysts it has helped  but im am experiencing bad stomach issues such as nausea stomach pain and throwing up does it ever end ugh 	0	1	0	1
890	i absolutely hate this thing i got it implanted at the end of december thinking it would be a great alternative to the pill after the first month of january it has prevent pregnancy but  ive had  a period everyday since january 28 ive also experienced severe depression and mood swings i will be getting this thing out asap i feel like my mood changes are on a downward spiral	0	1	0	1
13637	"i had been on the combined oral pill for many years and had tried many different kinds i have experience every kind of mood swing possible severe cramping and abdominal pain headaches nausea heartburn moodiness and had severe irritability and uncontrollable bursts of tears before and during my period as well as a decrease in libido i felt out of control
i went to the doctor she told me i was experiencing pmdd which is much worse than pms she put me on norabe since it only has a synthetic progesterone and no synthetic estrogen which apparently increase all of the craziness
only taken for short time but better already i have more control of my emotions and my libido is back in overdrive breast are tender though"	0	1	0	1
13553	"i have been taking norabe for a year now and have noticed the following side effects
1 i never knew when i will have my period on this birth control it seems to be every 3 months 
2 i have gained about 10 pounds even though i have maintained my normal level of physical activity and diet before starting bc i have maintained the same weight for a number of years and so the weight gain is not welcome
3 i have experienced minor vision problems mostly my eye sight is blurry and sometimes i have difficulty focusing 
4 my breasts have increased in size probably due to the weight gain though i can not really complain about the larger breasts they are fairly tender sometimes uncomfortably so"	0	1	0	1
5889	ive been on the ring for almost two years and i am ready to switch it works great for the whole quotnot getting pregnantquot thing but my acne is the worst its ever been and my migraines are hell theyre predictable at least ive been getting them due to estrogen withdrawal so they occur within days recently only 1 day after i take the ring out and last 3 days but theyve been getting worse and worse every single month i cant do this anymore anything is better than waking up hourly to dry heave while in severe pain my most recent and worst episode to date i do recommend it but not for longer than a year	0	1	0	1
7175	due to an unfortunate event sexual assault  my dr gave me plan b  i was so relieved  taken asap after intercourse or an attack has a high success rate  i recommend this to any women not ready to have a baby	0	1	0	1
15730	im 29 and have been on safyral for 3 months now for irregular bleeding i have breast tenderness bad cramps acne and i am also very moody my anxiety level has raised a little and the bleeding is heavier than normal this is also my first time ever taking the pill this is my last pack im taking	0	1	0	1
7387	"reasons for the 910

1 crampingspotting for 46 mos my 1st time on mirena no period for 4yrs 6yrs later amp6 days into 2nd mirena ive got typical cramps35d menstruation

2 it could fall outreposition itself in the cervix down from uterus 5mos after a copperhormonefree iud i found out that this had happened to me and i switched back to mirena

many people have had adverse effects from this med incl depression anxiety mood swings constant spotting painful cramps

having 5 years of experience on this med then switching to a copper iud for 5mos i can say that mirena has helped my depressionanxiety  every body is different plus im not going to get pregnant so all in all id recommend this to anyone"	0	1	0	1
6615	ive written a review 2 months ago and things have changed a little im 18 years old and ive been on this bc for almost 4 months the first and second month and a half i was experiencing bloating nausea and pelvic cramps i also felt a little depressed and down i spotted in the third week of the pack and got my period on the placebo week in my third pack i spotted and only had my period for about 3 days when i normally have it for 5 i also had a yeast infection and a uti 2 weeks later now im on my third week of my fourth pack and ive been experiencing pelvic cramps for a week i havent spotted yet  my nipples started to feel sore too which was strange because it never happened since i started takin the birth control	0	1	0	1
8255	i was on lo loestrin fe for 4 months during that time my hair started falling off dramaticallyi didnt get pregnant so it served its purpose but i had to stop taking it because i was literally going bald i noticed hair loss is not noted as a side effect but its been 1 month since i stopped taking lo loestrin fe and my hair has been growing back and it hasnt been falling off anymore	0	1	0	1
7841	i am still on my first pack of this pill it is my first birth control pill i have not had any bleeding issues or weight gain in fact i feel less bloated then usual the only problem i have experienced is horrible nausea i am hoping for it to pass soon	0	1	0	1
4511	i took sprintec for 4 months and it was a fine and dandy birth control for pain with cramps but i couldnt take the cystic acne it brought on i never had acne before the tenderness in the breasts was also quite bothersome other than that good pill but too much acne	0	1	0	1
1668	"i got nexplanon in 1114 its been a few months amp it works great no pregnancy scares amp no loss of sex drive unfortunately side effects are heavily weighing on me i have been so depressed ever since i got it i dont feel like doing anything but cry i have intense mood swings where within 5 minutes ill change from excited to hating everything for no reason its even taking a toll on my relationship im thinking a about removing it in a few months if my mental state isnt better if you are already depressed do not get it
ps lots of breakouts to be had amp depigmentation on skin"	0	1	0	1
17165	i have been on this bc for 2 months now and nothing but great things period is normal no side effects weight loss and life is good i mean ive never taken a pill ive always had an iud but this has been great and i would never go back	0	1	0	1
6354	been on junel fe for about 8 years now never really had any problems with it except that once i gained some weight its a lot harder to lose while on the pill i didnt have any negative side effects except a lower libido which has never really bothered me but for the last couple months my periods have been way out of whack last month i had 3 periods this month i missed my scheduled periodnot really sure whats going on here but i havent missed taking any pills im thinking about going off the pill now which is what brought me here but im worried that it will make me gain weight and get acne again	0	1	0	1
1664	i have endometriosis and was put on camrese so i could have less periods and hopefully lessen the severity of cramps and pain  the 1st 6 months were rough with spotting almost every other week and a 2 week long period weeks 89 but once i started the 3rd pack symptoms resided and improved  however in january insurance decided to switch me from camrese to amethia  i have since gained 20 pounds and am very moody  my acne has stayed fairly clear though and cramps and pain are still managed better than they were with onemonth bc pills	0	1	0	1
10244	i used mirena for 8 months it worked well as birth control but caused me to have 2 week periods and also some minor hair loss and bloating i liked not having to remember taking a pill but couldnt tolerate the very long periods my advice is just give it the 6 months to regulate like your doctor says and see how it goes for you	0	1	0	1
12831	i was put on nexplanon in may of 2015 iv had it for almost a year let me say im so ready to get it taken out iv gained weight i have really bad mood swings i have bad cramps in my stomach i have cravings my breast enlarged big time and it makes my arm hurt i cant even use my arm for long time and its killing me i cant even bench or do push ups and my arm hurts sometimes it aggravates me and feels like its poking me ive had nothing but trouble since ive got this thing	0	1	0	1
15736	my experience with safyral had been an overall good one but it didnt start out that way  during the first month all through the second month i had horrible mood swings borderline depression it felt like  but after the second month it went away i started feeling better ive had no acne no weight gain lighter flows so i guess this pill is different for everyone based on the other reviews but this is a great one for me and i plan to keep using it for a long time	0	1	0	1
319	been on this birth control for 3 weeks and ive had acne on my chin like i havent had in years and i am constantly starving to the point of sickness as well as extremely fatigued this is terrible going to give it another month to see if it levels out but i highly doubt it will	0	1	0	1
2156	i had my implant for two years just had it removed couldnt take it anymore it made me feel awful i constantly was buying tampons liners and pads all i done was bleed i felt bloated all the time and stayed tired all i wanted to do is sleep also was not sexually active at all also horrible back pain and gained almost 40 pounds but since i had it removed within a week and a half lost 8 pounds and feel way better not tired at all and sexually active again i wouldnt recommend this for anyone	0	1	0	1
14258	ive been on nuvaring for four months and dont plan on going off i tried the pill but i have a severe reaction to lactose which all birth control pills contain it made me bleed constantly and bloat and just feel sad all the time with this i have none of those symptoms so i already love it for that i dont have to remember a pill i used to have 5 day heavy periods every six weeks now theyre two days light enough for a liner and every nine weeks im not gaining weight or bloating my moods have been stable until i take the ring out for my period but thats normal pms for me sex drive may be decreased but that suits my husband better anyway its defintely not gone completely its never fell out i love it	0	1	0	1
18345	ive been on this for almost two months now and in my short experience it has done wonders  my old periods would cause severe cramps nausea vomiting periods lasting up to 16 days and horrible mood swings  for roughly the two weeks around my period i was so sad and honestly thought there was something wrong with me  but now my periods so far are short almost painless and no vomiting  my mood swings have toned down so much i forgot what it was like to be this calm  the only issue i find is i have gained fat but not weight as ive eaten more so that really is my own fault  and i have very tender dense sore breasts that i cant sleep on my stomach anymore  but this definitely isnt as bad as how i used to be so very good	0	1	0	1
16384	okay so i read a shit ton of whore stories and was terrified do not be it only felt like a cramp the worst part was the first one they put in was a defective iud but the second one was fine no pain no nothing	0	1	0	1
14927	i went on for acne and im not really sure if it ultimately helped with that since i began accutane a few months later however i didnt notice any changes in my mood weight gain cramping i had irregular periods before so it was nice to finally have them on a schedule on ortho tricyclen lo my periods lasted for approximately 6 days but after the first 23 days it was light i ultimately decided to stop because i think it may be affecting my sex life 	0	1	0	1
169	after significant weight gain on depo and the implant i told my doctor how im sensitive to hormones more specifically  progesterone so this pill is considered low dose and is a mixture of progesterone and estrogen i decided tried it love the perks of clear skin and 15 pounds down in 5 months cons nausea after placebo week dark inner thighs mild depression and random head aches although i cant say there is a direct correlation between depression head aches and the pill open to try extra low dose and see how it works for me positives out weight negatives at this point	0	1	0	1
3459	i have had this in for about 25 years it works in that i have not gotten pregnant  i have a very light period for 12 weeks every month or so  sometimes 6 weeks in between periods  sometimes only 2 weeks its very unpredictable can ruin a lot of underclothes also i cannot get back to my prebirth control weight i used to weigh an athletic 145 with a diet of whatever i felt like eating and exercise 4 days a week  maybe its age but now 25 years later i can exercise 6 days a week for  twice as long and watch what i eat and am stuck at 154	0	1	0	1
11096	i agree with rebecca so far no pregnancy and i hope it continues but i have been on the pill for 10 months and my period is still messed up ive been on it for over a week now itll come a week early then a couple days later i was really moody but its gotten better i was going to switch birth control methods but am very relieved that someone else is having the same problem	0	1	0	1
7840	i took this birth control for a few years and it allowed me to predict my period to the time and day i was supposed to have it but it made my pms worse than ever great to take if you dont have much pain to begin with	0	1	0	1
11798	i had this birth control for about a year now at first i didnt have my period for 6 months now i have bleeding almost everyday my period last up to 2 weeks i gained a lot of weight and i cant seem to lose it no matter how hard i try i love that this birth control is good and it works but there is a lot of bad in it it causes mood swings a lot of bleeding i just dont know if this is for me i had the iud before this that was a nightmare now i just gotta see what other birth control i could try that wont be making it take a pill everyday	0	1	0	1
14002	ive been on the ring for 6 months before that i was on the quotortho tri cyclen loquot pills for almost a year for the first 4 months i was raving about it to everyone who brought up birth control be it customers friends family etc things have changed since my sex drive is low im an emotional trainwreck for no reason its nice not having to worry about it everyday and its been great at preventing pregnancy now its harder to just put those negative things aside when i feel like its affecting my relationship and myself emotionally but im still deciding whether to stop using it because i dont want to just use condoms now since im not open to taking any other hormonal birth control at this moment	0	1	0	1
2705	i have been on nexplanon for about a year now at the very beginning i had huge food cravings i did not have a period for about 2 months then for about a month it started to regulate but it was very heavy it has been 5 months now and my period has not stopped ive also gained weight even though im incredibly active i went from 135 to 148 now my mood swings are insane i have severe anxiety and depression overall nexplanon is doing its job and i am definitely not pregnant but there are huge side effects of using this implant i do not recommend it	0	1	0	1
17335	ive been on the same bc for 4 yrs i had break through bleeding amp my dr switched me to taytulla she gave me 3 month supply im pretty sure dr are being paid to give out samples went to pharmacy to get the prescription and its 500month forget that so im trying the 3 samples to see if i like it enough to get the generic ive only done a month amp ive had bad mood swings bad headaches bad body acne ive never had before super tender breasts and vaginal discharge every day i know when start bc you get symptoms but i didnt expect this from going from one bc to another  ill take a pregnancy test in a week to make sure im not pregnant and give it another month to see of any of this goes away but so far do not take taytulla	0	1	0	1
6289	ive been on jolessa since i was 17 and im now 23 amp i absolutely love it i had break through bleeding the first month but after that only four periods a year and they only last 2 days 3 at the most i recently changed doctors amp got camrese and i hate it ive been spotting the whole first month at the end of the month i had a full five day period im switching back to jolessa i thought that jolessa and camrese was the same but they are not	0	1	0	1
12849	initially i was excited to use this birth control it was paid for 100 by my insurance lasts 3 years no chance of user error it sounded like the real deal i immediately had terrible acne breakouts face chest back emotional changes intense hunger and reduced sex drive i thought id wait and see if anything improved after a year my acne isnt quite as bad but ive gained 15 pounds and my sex drive is still low i am getting it out this week and going back to nuvaring i did enjoy not getting a period for a year and not having to remember to take anything was convenient however im getting married this summer i dont want people staring at my acne and excess weight i want them gone	0	1	0	1
3316	im on my second packet of pills now i went directly from having the iud implant to these pills and other than not being pregnant i dont have much to say i have never in my life been so continuously nauseous its all day every day i literally love food and im barely eating which is not a complaint because i need to loose weight lol but its kind of annoying for everyone around me because they have to listen to me complain that my tummy hurts all day in the big picture i like the pill my sex drive is the same not any more or less moody than i have been and no headaches or pains	0	1	0	1
2561	ive been on this particular birth control for a little over a year now ive been on loestrin 24 fe and lo loestrin 24 fe its helped more than loestrin itself did i havent had bad acne no weight gain whatsoever its extremely hard for me so weight gain is welcomed for me no crazy mood swings no nausea cramps havent been the greatest but they are better than they used to be on the other birth controls	0	1	0	1
4519	i took this birth control for 2 months worked well for birth control weight was stable no acne or mood swings i did however have an extreme amount of vaginal discharge all month long when my period was not on so much so i am switching to another birth control	0	1	0	1
18082	i have been using xulane for about 2 to 3 months maybe longer i have not gotten pregnant though my boyfriend is fixed next went back into get checked so there is a slim chance i used the nuva ring before i liked it to a point uncomfortable to me and my boyfriend so i switched to the patch at first it was fine then after a month or less of using it i noticed intense mood swings like bi polar mood swings wanting go off on people for stupid little things being straight up mean to my man and not caring then feel terrible after i have no energy at all always tired i hate myself like this its not me im going to stop this birth control i hate these bad mood swings	0	1	0	1
12584	i had this birth control in for 3 years i get it out today i stuck with it to see if things would change they didnt but i didnt get pregnant so it served its purpose i would go two months without a period then a whole month with a period im 20lb from the weight i was when i gave birth i feel like i have retained weight i worked out ate healthy never could lose the weight im so excited to remove this today to see if i can finally lose the weight that has been bothering me	0	1	0	1
2448	i had this implanted in late july 2013 and spotted the next week for a day i havent had a period since then until today which is slight spotting it is now january 22nd 2014 the insertion was painless the numbing shot hurt more then the actual implant the week following wasnt so bad just sore in the insertion area my acne has increased a bit about 2x as bad as it was which was like 35 zits and very few blackheads per period the other problem is the weight gain in the first two months on it i gained at least 10 pounds other than that this was incredibly  convenient i am super forgetful hate taking pills and have a crazy schedule so going to the dr was hard it is incredibly effective though	0	1	0	1
17923	i was so emotional and constantly nauseous i took it at night so the nausea would always keep me up my hair started falling out as well it wasnt a little bit id run my hands though my hair and then a lot of strands would come out it might be good for others but for me it wasnt at all	0	1	0	1
2359	"for the most part its been good  no nasty side effects however if you smoke take caution since ive been taking this and have been trying to quit smoking as birth control increases your risk for heart problems ive acquired an occasional fluttering heart beat that at times is a bit freaky  not painful but certainly something that if it happens often to tell your doctor about 

also coming up on a year of taking it it loses its effectiveness for the past three months i will take it regularly at the same time every day and by the third week ill get my period for this reason i plan on switching to something with a little higher of a hormone dose "	0	1	0	1
12058	ive had this for about 4 months now and its stopped my periods completely i love it as a form of birth control but the main down side is the weight gain i was 10 and a half stone on the pill before this now im nearly 12 stone in 4 months and have horrible purple stretch marks on my stomach all over never had stretch marks on my stomach in my whole life like i said i love this as a form of birth control especially since its stopped my periods but i cant deal with this weight gain im exercising more and eating healthier and still the stretch marks come	0	1	0	1
18530	important i started yaz about a year ago and at first i noticed nothing then i became extremely irritable towards my boyfriend for no reason my breasts grew a full cup size plus but yaz gave me a yeast infection for four months and made me gain ten pounds i know everyone is different but i really did not notice how much weight i gained my infection is terrible and i am switching	0	1	0	1
13278	my only actual complaint was that it occasionally makes me feel sick and i gained a good portion of weight but other than that i have so far been pleased with the implant as far as birth control goes	0	1	0	1
1015	i am 24 and recently sought out a birth control pill because i will be getting married in march i was put on loestrin24 back in december 09 thankfully i did not read all of the scary internet blogs until afterwards or i probably wouldnt have tried it i have not had mood swings in fact i feel i am a less moodier person now it is easy to keep up with and seeing that i am a first time bc user fell in love with knowing when my menstrual cycle would occur the only negative side effects that have occurred since taking the pill i gained 10 pounds the first two weeks of taking this pill ive had a hard time shedding those pounds but at least it has not increased as of yet secondly my boobs hurt like crazy i can hardly touch them they are so sore	0	1	0	1
8663	going on my 4th month now and the nausea is absolutely ridiculous i didnt experience this being pregnant with any of my kids i didnt want to eat yesterday or today weight loss isnt so bad but i like food for being in shape person height and weight wise i didnt expect problems but here we are ready to hurl for two days straight now	0	1	0	1
4294	i started taking this pill when i was 17 before starting it i researched it only to read really exhausting reviews however i still took the pill it brought on no side effects didnt get my period first month i felt good on it no weight gain or acne very pleasuring period who wouldve thought after a year of taking them my insurance decided not to cover them so i had to switch four months later i am 13lbs heavier and my face is full if acne i am going to stop this birth control and i am willing to pay for loestrin out of pocket for my own health	0	1	0	1
144	i just finished month 2 of beyaz and am hoping things get better after month 3 i have had just about every side effect that has been listed except for the mood swings i have gained quite a bit of weight in the first few weeks of taking beyaz i was very nauseous and vomited a few times i have daily headaches i have zero sex drive and the thought of sex makes me ill when i am usually very sexually active thank goodness i have an understanding partner i am unbelievably tired no matter how much sleep i get i normally have acne on a regular basis but it hasnt gotten worse but i am patiently waiting for it to get better i will continue to take beyaz as recommended by my doctor for at least another 2 months and hope things get better	0	1	0	1
15396	i recommend paraguard 200  i am sharing my experience everywhere i can because after my second child when researching getting paraguard online all i saw were negative reviews because typically people dont go online to post the good they post the bad  i got my paraguad iud inserted 7 weeks post partum from my second vaginal birth  i was so afraid of having it placed and thinking it may hurt but i was so surprised i did not feel a dang thing  my doc said it is a side affect of having a baby your cervix is a bit numb for some time  i had very minimal cramping and some bleeding for a week then did not even notice it was there  my first period was crampy and heavy but all were normal after that heavier but normal	0	1	0	1
8037	this is my second round of three years each i am on about year four i feel like ive never been without my period i have my period for 2 to 3 weeks at a time it goes away  or maybe a week or two if im lucky and then i go again for 2 to 3 weeks its not even a monthly thing anymore when i do have my period  it is dark and very chunky sex life is stinks i only have a week a month if im lucky im 34 and i already have kids i dont want to switch birth control because i was on the depo shot  was when i got pregnant with my first child none work but this and its probably because you cant have sex when your always bleeding	0	1	0	1
1510	the first contraceptive pill that works for me no depression with this pill just a few weeks of heavy pmslike symptoms cramps exhaustion moodiness at first then it stabilized trustworthy predictable and not having a period but once a quarter has been nice	0	1	0	1
9320	ive been on the shot for 7 years no cycle no other children and no weight gain the only side effects that i think im having now is low sex drive because i cant get into sex like i used too i dont like taking pills and forget to with vitamins so i know they wouldnt be a good idea but i do think being on the shot for so long actually messed with the hormones because my face tends to break out every other week but other than that i love it but its time to get off	0	1	0	1
7200	nuvaring is great no problems ever during intercourse or taking it out putting it in protects against quotaccidentsquot multiple times a month worth the money as opposed to pill	0	1	0	1
